symbol,exchange,firstTradeDateEpochUtc,gmtOffSetMilliseconds,longName,maxAge,quoteType,shortName,symbol,timeZoneFullName,timeZoneShortName,underlyingSymbol,uuid
000005.SS,SHH,2015-09-28 02:30:00,28800000,FOUNTAIN,1,INDEX,SSE Commercial Index,000005.SS,Asia/Shanghai,CST,000005.SS,e6e2442f-689a-33f1-b476-12c1ab86fada
000052.SS,SHH,,28800000,,1,INDEX,SSE50 Fundamental Weighted Inde,000052.SS,Asia/Shanghai,CST,000052.SS,
000055.SZ,SHZ,1996-04-15 02:30:00,28800000,"China Fangda Group Co., Ltd.",1,EQUITY,CHINA FANGDA GP CO,000055.SZ,Asia/Shanghai,CST,000055.SZ,871c8bbb-3984-3c9c-8f20-63c6e3d43345
0005.HK,HKG,2000-01-03 01:30:00,28800000,HSBC Holdings plc,1,EQUITY,HSBC HOLDINGS,0005.HK,Asia/Hong_Kong,HKT,0005.HK,4f1f803d-11f8-343d-9544-e9779162f4c0
000935.SZ,SHZ,1999-08-24 02:30:00,28800000,"Sichuan Hexie Shuangma Co., Ltd.",1,EQUITY,SICHUAN HEXIE SHUA,000935.SZ,Asia/Shanghai,CST,000935.SZ,078b08fb-47ab-35e7-a8aa-c440eaa65714
002355.KS,KSC,2005-09-29 01:00:00,32400000,Nexen Tire Corporation,1,EQUITY,NEXENTIRE(1PB),002355.KS,Asia/Seoul,KST,002355.KS,63a667d9-2511-3e29-a7a6-1240f16e82ff
002426.SZ,SHZ,2010-06-08 02:30:00,28800000,"Suzhou Victory Precision Manufacture Co., Ltd.",1,EQUITY,SUZHOU VICTORY PRE,002426.SZ,Asia/Shanghai,CST,002426.SZ,677ee349-1876-397a-9631-e82c4bc22bd0
002637.SZ,SHZ,2011-11-25 01:30:00,28800000,"Zanyu Technology Group Co., Ltd.",1,EQUITY,ZANYU TECHNOLOGY G,002637.SZ,Asia/Shanghai,CST,002637.SZ,d592d51c-ff9c-33e7-8820-fefdc3922608
002656.SZ,SHZ,2012-02-28 01:30:00,28800000,"Modern Avenue Group Co., Ltd.",1,EQUITY,MODERN AVENUE GROU,002656.SZ,Asia/Shanghai,CST,002656.SZ,40948387-cc58-3926-bd5c-831a7f1295c8
013870.KS,KSC,2012-11-20 00:00:00,32400000,GMB Korea Corp.,1,EQUITY,GMB Korea,013870.KS,Asia/Seoul,KST,013870.KS,a1292d78-23ca-32fc-a3b7-76a6396af6cb
