symbol,exchange,firstTradeDateEpochUtc,gmtOffSetMilliseconds,longName,maxAge,quoteType,shortName,symbol,timeZoneFullName,timeZoneShortName,underlyingSymbol,uuid
000404.SZ,SHZ,1996-06-19 02:30:00,28800000,"Changhong Huayi Compressor Co., Ltd.",1,EQUITY,CHANGHONG HUAYI CO,000404.SZ,Asia/Shanghai,CST,000404.SZ,64c408d9-8fb9-3332-984b-3bca57fa2de3
000423.SZ,SHZ,1996-07-29 02:30:00,28800000,"Dong-E-E-Jiao Co.,Ltd.",1,EQUITY,DONG-E-E-JIAO CO,000423.SZ,Asia/Shanghai,CST,000423.SZ,d2cb9326-c25f-3206-b53c-0bdea85ba6dd
000832.SS,SHH,,28800000,,1,INDEX,CSI Convertible Bond Index,000832.SS,Asia/Shanghai,CST,000832.SS,
002240.SZ,SHZ,2008-05-14 02:30:00,28800000,"Chengxin Lithium Group Co., Ltd.",1,EQUITY,CHENGXIN LITHIUM G,002240.SZ,Asia/Shanghai,CST,002240.SZ,3347edfc-bc66-3416-84b5-0f00f8a02f71
002374.SZ,SHZ,2010-03-18 01:30:00,28800000,"Shandong Chiway Industry Development Co.,Ltd.",1,EQUITY,SHANDONG CHIWAY IN,002374.SZ,Asia/Shanghai,CST,002374.SZ,d985bc59-b05f-31f1-bf98-9bf6b73a0d13
002485.SZ,SHZ,2010-10-15 02:30:00,28800000,"Cedar Development Co.,Ltd.",1,EQUITY,CEDAR DEVELOPMENT,002485.SZ,Asia/Shanghai,CST,002485.SZ,a9f7ae5f-6c0d-3c99-9c49-74d54bfa5c44
002518.SZ,SHZ,2010-12-07 01:30:00,28800000,"Shenzhen KSTAR Science and Technology Co., Ltd.",1,EQUITY,SHENZHEN KSTAR SCI,002518.SZ,Asia/Shanghai,CST,002518.SZ,c8e8067b-3b98-3903-9b24-0e1516c10038
002608.SZ,SHZ,2011-08-10 02:30:00,28800000,Jiangsu Guoxin Corp. Ltd.,1,EQUITY,JIANGSU GUOXIN COR,002608.SZ,Asia/Shanghai,CST,002608.SZ,7ea61651-94e0-3f36-b7d6-68501c0e729b
009140.KS,KSC,2000-01-04 00:00:00,32400000,"Kyungin Electronics Co., Ltd",1,EQUITY,KyunginElec,009140.KS,Asia/Seoul,KST,009140.KS,9d13985e-b6d9-305e-8b60-ca0b34935e17
009520.KQ,KOE,2000-02-11 00:00:00,32400000,"POSCO M-TECH Co., Ltd.",1,EQUITY,POSCO M-TECH,009520.KQ,Asia/Seoul,KST,009520.KQ,849dfa4b-2656-3654-9a78-2d5656599c53
0107.KL,KLS,2005-11-24 01:00:00,28800000,,1,EQUITY,EDUSPEC,0107.KL,Asia/Kuala_Lumpur,MYT,0107.KL,6c8a1168-1267-3fab-8a29-0c9ea37dc3fd
014825.KS,KSC,2005-09-29 01:00:00,32400000,Dongwon Systems Corporation,1,EQUITY,DWS(1P),014825.KS,Asia/Seoul,KST,014825.KS,4fc6e0ac-1b35-3d5c-b2f9-5864f9fecaba
01OM.Z,ZRH,,3600000,,1,INDEX,CH0500515728,01OM.Z,Europe/Zurich,CET,01OM.Z,
01OU.Z,ZRH,,3600000,,1,INDEX,IXETMFdPC CHF P,01OU.Z,Europe/Zurich,CET,01OU.Z,
024120.KQ,KOE,2000-02-11 00:00:00,32400000,"KB Autosys Co., Ltd.",1,EQUITY,KBA,024120.KQ,Asia/Seoul,KST,024120.KQ,dacf2b7d-470c-3b33-ad4f-cd6b0eca9041
0271.HK,HKG,2000-01-04 01:30:00,28800000,Asiasec Properties Limited,1,EQUITY,ASIASEC PPT,0271.HK,Asia/Hong_Kong,HKT,0271.HK,9db7bc93-36c4-3065-b04a-b9e859c8f867
027X.Z,ZRH,,3600000,,1,INDEX,STXAP6FIN NR EUR,027X.Z,Europe/Zurich,CET,027X.Z,
02ID.Z,ZRH,,3600000,,1,INDEX,STXE LOW CARBON 50 NR EO,02ID.Z,Europe/Zurich,CET,02ID.Z,
030087.TW,TAI,,28800000,,1,EQUITY,,030087.TW,Asia/Taipei,CST,030087.TW,
030434.TW,TAI,,28800000,,1,EQUITY,,030434.TW,Asia/Taipei,CST,030434.TW,
031013.TW,TAI,,28800000,,1,EQUITY,,031013.TW,Asia/Taipei,CST,031013.TW,
031193.TW,TAI,,28800000,,1,EQUITY,,031193.TW,Asia/Taipei,CST,031193.TW,
031662.TW,TAI,,28800000,,1,EQUITY,,031662.TW,Asia/Taipei,CST,031662.TW,
031958.TW,TAI,,28800000,,1,EQUITY,,031958.TW,Asia/Taipei,CST,031958.TW,
032417.TW,TAI,,28800000,,1,EQUITY,,032417.TW,Asia/Taipei,CST,032417.TW,
03369P.TW,TAI,,28800000,,1,EQUITY,,03369P.TW,Asia/Taipei,CST,03369P.TW,
03392P.TW,TAI,,28800000,,1,EQUITY,,03392P.TW,Asia/Taipei,CST,03392P.TW,
03904P.TW,TAI,,28800000,,1,EQUITY,,03904P.TW,Asia/Taipei,CST,03904P.TW,
03EF.BE,BER,,3600000,,1,ETF,IND.IQ E.T.-IQ US R.E.S.C,03EF.BE,Europe/Berlin,CET,03EF.BE,
04124P.TW,TAI,,28800000,,1,EQUITY,,04124P.TW,Asia/Taipei,CST,04124P.TW,
042670.KS,KSC,2001-02-05 00:00:00,32400000,"Hyundai Doosan Infracore Co., Ltd.",1,EQUITY,HDSINFRA,042670.KS,Asia/Seoul,KST,042670.KS,e0bcd166-5107-3660-8209-7edcdc190a5a
044Q.Z,ZRH,,3600000,,1,INDEX,STX GLOB 3000 BNK.NR EUR,044Q.Z,Europe/Zurich,CET,044Q.Z,
049180.KQ,KOE,,32400000,"Cellumed Co., Ltd.",1,EQUITY,CELLUMED,049180.KQ,Asia/Seoul,KST,049180.KQ,cb7817fa-4612-3bd9-b83e-1dee9580e236
049H.Z,ZRH,,3600000,,1,INDEX,STXG18XAU PR EUR,049H.Z,Europe/Zurich,CET,049H.Z,
