symbol,exchange,firstTradeDateEpochUtc,gmtOffSetMilliseconds,longName,maxAge,quoteType,shortName,symbol,timeZoneFullName,timeZoneShortName,underlyingSymbol,uuid
000040.KS,KSC,2000-01-04 00:00:00,32400000,"KR Motors Co., Ltd.",1,EQUITY,KR MOTORS,000040.KS,Asia/Seoul,KST,000040.KS,65a35443-0726-3a40-8662-ad29c927a6dd
000778.SZ,SHZ,1997-06-06 02:30:00,28800000,"Xinxing Ductile Iron Pipes Co., Ltd.",1,EQUITY,XINXING DUCTILE IR,000778.SZ,Asia/Shanghai,CST,000778.SZ,67961f73-a3d2-325a-8172-d4f7367aaf78
000958.SZ,SHZ,1999-12-23 01:30:00,28800000,"SPIC Industry-Finance Holdings Co., Ltd.",1,EQUITY,SPIC INDUSTRY-FINA,000958.SZ,Asia/Shanghai,CST,000958.SZ,2ab6f322-ff44-3868-a139-d9a0e8eb5d69
001896.SZ,SHZ,1998-01-22 01:30:00,28800000,"Henan Yuneng Holdings Co.,Ltd.",1,EQUITY,HENAN YUNENG HLDG,001896.SZ,Asia/Shanghai,CST,001896.SZ,f9c50d1f-a664-33bc-b760-82df0c8485c5
002189.SZ,SHZ,2007-12-03 01:30:00,28800000,"Costar Group Co., Ltd.",1,EQUITY,COSTAR GROUP CO LT,002189.SZ,Asia/Shanghai,CST,002189.SZ,6ff30a9f-b1f8-3b28-8edd-880c1ca50b14
002319.SZ,SHZ,2009-12-11 01:30:00,28800000,"Letong Chemical Co.,LTD",1,EQUITY,LETONG CHEMICAL CO,002319.SZ,Asia/Shanghai,CST,002319.SZ,fa3d11eb-8dac-387b-bc5f-78831ecf097b
0110.HK,HKG,2000-02-16 01:30:00,28800000,China Fortune Holdings Limited,1,EQUITY,CHINA FORTUNE,0110.HK,Asia/Hong_Kong,HKT,0110.HK,6b254057-faf2-3735-906e-8ab88bd5783e
016.F,FRA,2010-08-13 07:00:00,3600000,Crescent Point Energy Corp.,1,EQUITY,CRESCENT POINT ENERGY,016.F,Europe/Berlin,CET,016.F,0812e6d6-f452-363a-bfe9-5bfa77557f71
017040.KS,KSC,2000-01-04 00:00:00,32400000,"Kwang Myung Electric Co.,Ltd",1,EQUITY,KWANG MYUNG ELEC,017040.KS,Asia/Seoul,KST,017040.KS,15ba6f05-16c6-38c8-a3c4-aa0e309a34ea
0276.HK,HKG,2000-01-04 01:30:00,28800000,Mongolia Energy Corporation Limited,1,EQUITY,MONGOLIA ENERGY,0276.HK,Asia/Hong_Kong,HKT,0276.HK,33a854ce-ab90-340d-b712-4a35c1d57d82
029W.Z,ZRH,,3600000,,1,INDEX,STXG30IND GR EUR,029W.Z,Europe/Zurich,CET,029W.Z,
02FE.BE,BER,,3600000,,1,ETF,FIRST TR.ETF-DJ INTERNET,02FE.BE,Europe/Berlin,CET,02FE.BE,
030068.TW,TAI,,28800000,,1,EQUITY,,030068.TW,Asia/Taipei,CST,030068.TW,
030123.TW,TAI,,28800000,,1,EQUITY,,030123.TW,Asia/Taipei,CST,030123.TW,
030485.TW,TAI,,28800000,,1,EQUITY,,030485.TW,Asia/Taipei,CST,030485.TW,
031292.TW,TAI,,28800000,,1,EQUITY,,031292.TW,Asia/Taipei,CST,031292.TW,
031300.TW,TAI,,28800000,,1,EQUITY,,031300.TW,Asia/Taipei,CST,031300.TW,
031747.TW,TAI,,28800000,,1,EQUITY,,031747.TW,Asia/Taipei,CST,031747.TW,
032605.TW,TAI,,28800000,,1,EQUITY,,032605.TW,Asia/Taipei,CST,032605.TW,
032606.TW,TAI,,28800000,,1,EQUITY,,032606.TW,Asia/Taipei,CST,032606.TW,
0383.HK,HKG,2003-07-29 02:30:00,28800000,China Medical & HealthCare Group Limited,1,EQUITY,CHINA MED&HCARE,0383.HK,Asia/Hong_Kong,HKT,0383.HK,f7d922f4-d7d6-376e-8ae6-1391483903a5
03UN.Z,ZRH,,3600000,,1,INDEX,STXG18XFR GR USD,03UN.Z,Europe/Zurich,CET,03UN.Z,
04073P.TW,TAI,,28800000,,1,EQUITY,,04073P.TW,Asia/Taipei,CST,04073P.TW,
