symbol,exchange,firstTradeDateEpochUtc,gmtOffSetMilliseconds,longName,maxAge,quoteType,shortName,symbol,timeZoneFullName,timeZoneShortName,underlyingSymbol,uuid
000066.SZ,SHZ,1997-06-26 01:30:00,28800000,"China Greatwall Technology Group Co., Ltd.",1,EQUITY,CHINA GREATWALL TE,000066.SZ,Asia/Shanghai,CST,000066.SZ,e2b22fe6-8d37-34a4-a86e-8c2cc126e6ff
000145.KS,KSC,2005-09-29 00:00:00,32400000,"Hitejinro Holdings Co., Ltd.",1,EQUITY,HITEJINROHOLDINGS(1P),000145.KS,Asia/Seoul,KST,000145.KS,0f335f7f-6e7d-3fa5-b4d1-e900ef4cf4f4
000415.SZ,SHZ,1996-07-16 01:30:00,28800000,"Bohai Leasing Co., Ltd.",1,EQUITY,BOHAI LEASING CO,000415.SZ,Asia/Shanghai,CST,000415.SZ,1c86fd9d-95e9-386f-a09f-7fddb498bfe6
0005.KL,KLS,2002-03-18 01:00:00,28800000,,1,EQUITY,UCREST,0005.KL,Asia/Kuala_Lumpur,MYT,0005.KL,60774b55-a904-381a-9685-791e2f423446
000541.SZ,SHZ,1993-11-23 01:30:00,28800000,"Foshan Electrical and Lighting Co.,Ltd",1,EQUITY,FOSHAN ELECTRICAL,000541.SZ,Asia/Shanghai,CST,000541.SZ,4cf6a0b3-fabd-37c3-a7ac-a4626ba177ac
002070.KS,KSC,2000-01-04 00:00:00,32400000,Vivien Corporation,1,EQUITY,VIVIEN,002070.KS,Asia/Seoul,KST,002070.KS,4e3d9f1c-53dd-3636-a899-1e9c2b5a347c
002149.SZ,SHZ,2007-08-10 01:30:00,28800000,"Western Metal Materials Co., Ltd.",1,EQUITY,WESTERN METAL MATE,002149.SZ,Asia/Shanghai,CST,002149.SZ,bc698bab-7aff-37cd-a007-363dc6e2db5a
002160.SZ,SHZ,2007-08-21 01:30:00,28800000,"Jiangsu Alcha Aluminium Group Co., Ltd.",1,EQUITY,JIANGSU ALCHA ALU,002160.SZ,Asia/Shanghai,CST,002160.SZ,44ad9692-af43-365f-8db5-1b4f591a98d9
002291.SZ,SHZ,2009-09-03 01:30:00,28800000,"Saturday Co.,Ltd",1,EQUITY,FOSHAN YOWANT TECH,002291.SZ,Asia/Shanghai,CST,002291.SZ,a68aba52-e06a-310b-984b-80858aeead60
002292.SZ,SHZ,2009-09-10 01:30:00,28800000,Alpha Group,1,EQUITY,ALPHA GROUP,002292.SZ,Asia/Shanghai,CST,002292.SZ,8598e762-3e11-38ac-96b0-4b5c6076399c
