symbol,exchange,firstTradeDateEpochUtc,gmtOffSetMilliseconds,longName,maxAge,quoteType,shortName,symbol,timeZoneFullName,timeZoneShortName,underlyingSymbol,uuid
000568.SZ,SHZ,1994-05-09 01:30:00,28800000,"Luzhou Laojiao Co.,Ltd.",1,EQUITY,LUZHOU LAO JIAO CO,000568.SZ,Asia/Shanghai,CST,000568.SZ,e5809e4e-8fba-3df3-a584-1d175da7a19c
000985.SS,SHH,,28800000,DQHK,1,INDEX,CSI All Share Index,000985.SS,Asia/Shanghai,CST,000985.SS,ce681b3b-c56d-3903-8e21-510ce975caab
001213.SZ,SHZ,2021-09-08 01:30:00,28800000,"China Railway Special Cargo Logistics Co., Ltd.",1,EQUITY,CHINA RAILWAY SPEC,001213.SZ,Asia/Shanghai,CST,001213.SZ,ea070361-9828-36e3-bca0-4a5de923d6e5
002378.SZ,SHZ,2010-03-31 01:30:00,28800000,"Chongyi Zhangyuan Tungsten Co., Ltd.",1,EQUITY,CHONGYI ZHANGYUAN,002378.SZ,Asia/Shanghai,CST,002378.SZ,0ac3973e-e78b-33cb-a9b0-0b857171118b
002406.SZ,SHZ,2010-05-18 01:30:00,28800000,Xuchang Yuandong Drive Shaft Co.Ltd,1,EQUITY,XUCHANG YUANDONG D,002406.SZ,Asia/Shanghai,CST,002406.SZ,d549c2ac-f3ea-3ec5-84c2-cb4adc772c40
002471.SZ,SHZ,2010-09-10 01:30:00,28800000,"Jiangsu Zhongchao Holding Co., Ltd.",1,EQUITY,JIANGSU ZHONGCHAO,002471.SZ,Asia/Shanghai,CST,002471.SZ,64581fa2-7dce-3684-9ece-0d8034bb6a15
002671.SZ,SHZ,2012-04-26 01:30:00,28800000,"Shandong Longquan Pipeline Engineering Co.,LTD",1,EQUITY,SHANDONG LONGQUAN,002671.SZ,Asia/Shanghai,CST,002671.SZ,82dd1e76-bfd2-3066-9752-df4d7b14e565
002728.SZ,SHZ,2014-07-31 01:30:00,28800000,"Teyi Pharmaceutical Group Co.,Ltd",1,EQUITY,TEYI PHARMACEUTICA,002728.SZ,Asia/Shanghai,CST,002728.SZ,b172864c-020d-3eda-bbfe-6ee6d4785023
002766.SZ,SHZ,2015-06-17 01:30:00,28800000,"Shenzhen Soling Industrial Co.,Ltd",1,EQUITY,SHENZHEN SOLING IN,002766.SZ,Asia/Shanghai,CST,002766.SZ,a82e3d65-789b-3694-a155-0dae4cb06512
002908.SZ,SHZ,2017-10-23 01:30:00,28800000,"Guangdong Tecsun Science & Technology Co.,Ltd.",1,EQUITY,GUANGDONG TECSUN S,002908.SZ,Asia/Shanghai,CST,002908.SZ,ad9c6f20-f55a-344a-998b-e9032a77be25
