symbol,exchange,firstTradeDateEpochUtc,gmtOffSetMilliseconds,longName,maxAge,quoteType,shortName,symbol,timeZoneFullName,timeZoneShortName,underlyingSymbol,uuid
000006.SZ,SHZ,1992-04-27 01:30:00,28800000,"Shenzhen Zhenye (Group) Co.,Ltd.",1,EQUITY,SHN ZHENYE GROUP,000006.SZ,Asia/Shanghai,CST,000006.SZ,6e4186fb-96e9-3961-905a-c140e42a58cf
000096.SZ,SHZ,2000-07-24 01:30:00,28800000,"Shenzhen Guangju Energy Co., Ltd.",1,EQUITY,SHENZHEN GUANGJU E,000096.SZ,Asia/Shanghai,CST,000096.SZ,65fc82d4-db91-3474-bc93-d456771a24a1
000490.KS,KSC,2000-01-04 00:00:00,32400000,Daedong Corporation,1,EQUITY,DAEDONG CORP.,000490.KS,Asia/Seoul,KST,000490.KS,087717a2-759f-348d-86b5-6a17657c5c65
000901.SS,SHH,,28800000,AHTHGC,1,INDEX,CSI Southern Well-Off Industry ,000901.SS,Asia/Shanghai,CST,000901.SS,9890e7b5-2a8a-330d-8a25-7287fe319448
002298.SZ,SHZ,2009-09-29 01:30:00,28800000,"Anhui Sinonet & Xinlong Science & Technology Co., Ltd.",1,EQUITY,ANHUI SINONET AND,002298.SZ,Asia/Shanghai,CST,002298.SZ,3ffba85c-6146-3281-8cca-812163f4d42f
0023.KL,KLS,2003-07-30 01:00:00,28800000,,1,EQUITY,IFCAMSC,0023.KL,Asia/Kuala_Lumpur,MYT,0023.KL,d733b76a-207f-3601-a7c4-b58376fa382e
002377.SZ,SHZ,2010-03-23 01:30:00,28800000,"Hubei Guochuang Hi-tech Material Co.,Ltd",1,EQUITY,HUBEI GUOCHUANG HI,002377.SZ,Asia/Shanghai,CST,002377.SZ,00451c58-7997-3f07-a2bb-751fd6b2d83b
002989.SZ,SHZ,2020-06-10 01:30:00,28800000,"Shenzhen Strongteam Decoration Engineering Co., Ltd.",1,EQUITY,SHENZHEN STRONGTEA,002989.SZ,Asia/Shanghai,CST,002989.SZ,82271e22-dd58-3aaa-b164-b7e24a9685e5
002995.KS,KSC,2005-09-29 00:00:00,32400000,"KUMHO Engineering & Construction Co., Ltd.",1,EQUITY,KUMHOE&C(1P),002995.KS,Asia/Seoul,KST,002995.KS,56d6b21c-a009-384e-af65-6ab11f3a5644
004060.KS,KSC,2000-01-04 00:00:00,32400000,SG Corporation,1,EQUITY,SGCORPORATION,004060.KS,Asia/Seoul,KST,004060.KS,4fe5e4a2-15bf-3f29-bab6-03479e1a6b48
