symbol,exchange,firstTradeDateEpochUtc,gmtOffSetMilliseconds,longName,maxAge,quoteType,shortName,symbol,timeZoneFullName,timeZoneShortName,underlyingSymbol,uuid
CIGUBA.MX,YHD,2001-11-30 14:30:00,-18000000,+CIGUB A,1,MUTUALFUND,+CIGUB A,CIGUBA.MX,America/New_York,EST,CIGUBA.MX,d6e09e87-cf75-321d-a2bf-2f3596a741a3
000.BE,BER,2022-04-21 07:00:00,3600000,,1,EQUITY,GRNVLT EN.REN.,000.BE,Europe/Berlin,CET,000.BE,bfc59c79-3a56-33f4-87de-d6dc46a23db9
000071.SS,SHH,,28800000,,1,INDEX,SSE Materials Sector Equal Weig,000071.SS,Asia/Shanghai,CST,000071.SS,
000610.SZ,SHZ,1996-09-26 02:30:00,28800000,"Xi'an Tourism Co., Ltd.",1,EQUITY,XI'AN TOURISM CO.,000610.SZ,Asia/Shanghai,CST,000610.SZ,a701e8f3-c64c-3b2d-85a7-a16e10b2b319
000888.SZ,SHZ,1997-10-21 02:30:00,28800000,"Emei Shan Tourism Co.,Ltd",1,EQUITY,EMEI SHAN TOURISM,000888.SZ,Asia/Shanghai,CST,000888.SZ,1e4065ac-87b8-362a-bcf9-34b013a6ec7b
000961.SZ,SHZ,2000-03-01 01:30:00,28800000,"Jiangsu Zhongnan Construction Group Co., Ltd.",1,EQUITY,JIANGSU ZHONGNAN,000961.SZ,Asia/Shanghai,CST,000961.SZ,b5e9fc3f-fe62-3067-8dae-8681a639197c
002066.SZ,SHZ,2006-08-23 02:30:00,28800000,"Ruitai Materials Technology Co., Ltd.",1,EQUITY,RUITAI MATERIALS T,002066.SZ,Asia/Shanghai,CST,002066.SZ,ef24ca6e-3b5c-32e7-a42d-57adf0b4ff42
002660.SZ,SHZ,2012-03-16 01:30:00,28800000,"Moso Power Supply Technology Co.,Ltd",1,EQUITY,MOSO POWER SUPPLY,002660.SZ,Asia/Shanghai,CST,002660.SZ,a3192de4-a191-3baa-a3b1-3f47b44dd98e
002661.SZ,SHZ,2012-03-16 01:30:00,28800000,"Chen Ke Ming Food Manufacturing Co., Ltd.",1,EQUITY,CHEN KE MING FOOD,002661.SZ,Asia/Shanghai,CST,002661.SZ,f18ea39a-102a-39e8-b515-4fb5ab070b86
002979.SZ,SHZ,2020-04-08 02:30:00,28800000,"China Leadshine Technology Co., Ltd.",1,EQUITY,CHINA LEADSHINE TE,002979.SZ,Asia/Shanghai,CST,002979.SZ,1f6b4840-3d4d-36a1-ad5e-5585b34144b8
005389.KS,KSC,2000-01-04 00:00:00,32400000,Hyundai Motor Company,1,EQUITY,HyundaiMtr(3PB),005389.KS,Asia/Seoul,KST,005389.KS,ff6cfc8f-f61a-350a-9d72-4c90dddbbda0
006201.TWO,TWO,2011-01-12 01:00:00,28800000,Yuanta/P-shares Taiwan GreTai 50 ETF,1,ETF,YUANTA SECURITIES INV TRUST CO ,006201.TWO,Asia/Taipei,CST,006201.TWO,3f790145-f5c8-3692-ac61-ade7470c07a9
006620.KQ,KOE,,32400000,"DongKoo Bio&Pharma Co., Ltd.",1,EQUITY,DongKoo Bio & Pharma,006620.KQ,Asia/Seoul,KST,006620.KQ,298ada68-19c1-3b81-aaf8-602d9db7be3a
00OZ.Z,ZRH,,3600000,,1,INDEX,I.M.G.E.J.Q.150 M.H.PR YN,00OZ.Z,Europe/Zurich,CET,00OZ.Z,
017900.KS,KSC,2000-01-04 00:00:00,32400000,AUK Corp.,1,EQUITY,AUK,017900.KS,Asia/Seoul,KST,017900.KS,44930c01-1faa-3560-8e26-f30f5383cddd
019685.KS,KSC,2005-09-29 01:00:00,32400000,"Daekyo Co., Ltd.",1,EQUITY,DAEKYO(1PB),019685.KS,Asia/Seoul,KST,019685.KS,7e29ae1d-514f-3840-af81-2f828de7d485
01SN.Z,ZRH,,3600000,,1,INDEX,EURO STOXX LARGE GR JPY,01SN.Z,Europe/Zurich,CET,01SN.Z,
0205.KL,KLS,2019-01-07 01:00:00,28800000,,1,EQUITY,DPIH,0205.KL,Asia/Kuala_Lumpur,MYT,0205.KL,1afec2a2-41d4-3687-9403-1044f45e5af2
0247.KL,KLS,2022-06-14 02:00:00,28800000,,1,EQUITY,UNITRAD,0247.KL,Asia/Kuala_Lumpur,MYT,0247.KL,231e030a-8e3d-385e-8034-1e947e3dec3e
