symbol,exchange,firstTradeDateEpochUtc,gmtOffSetMilliseconds,longName,maxAge,quoteType,shortName,symbol,timeZoneFullName,timeZoneShortName,underlyingSymbol,uuid
TASAD1ME2.MX,YHD,2013-06-27 14:30:00,-18000000,+TASAD1 ME2,1,MUTUALFUND,+TASAD1 ME2,TASAD1ME2.MX,America/New_York,EST,TASAD1ME2.MX,e9f44273-3bec-31ee-8b12-a2a9cf365f06
VALORA.MX,YHD,,-18000000,Fondo Actinver Portafolio Táctico 2 SA de CV S.I.R.V.,1,MUTUALFUND,,VALORA.MX,America/New_York,EST,VALORA.MX,3ca81044-3fd2-31dd-9795-0f693e63a5fc
000156.SZ,SHZ,2000-09-06 02:30:00,28800000,"Wasu Media Holding Co.,Ltd",1,EQUITY,WASU MEDIA HOLDING,000156.SZ,Asia/Shanghai,CST,000156.SZ,8c9813b2-25a5-3926-9206-92d636628dd4
000407.SZ,SHZ,1996-07-03 02:30:00,28800000,"Shandong Shengli Co., Ltd.",1,EQUITY,SHANDONG SHENGLI,000407.SZ,Asia/Shanghai,CST,000407.SZ,4a6015ee-a1a9-3c25-94fd-5dab092dfad9
000821.SS,SHH,,28800000,J.S.Machine,1,INDEX,CSI 300 Dividend Index,000821.SS,Asia/Shanghai,CST,000821.SS,62d063b3-60e3-300b-8c80-baf72c316863
001309.SZ,SHZ,2022-07-01 02:30:00,28800000,"Shenzhen Techwinsemi Technology Co., Ltd.",1,EQUITY,SHENZHEN TECHWINSE,001309.SZ,Asia/Shanghai,CST,001309.SZ,9f4a3b58-c6b9-3ccb-b026-abad2abedbb7
002076.SZ,SHZ,2006-10-25 02:30:00,28800000,"Cnlight Co.,Ltd",1,EQUITY,CNLIGHT CO. LTD.,002076.SZ,Asia/Shanghai,CST,002076.SZ,0b4313fc-dee0-3f85-a858-b0fe6f9dc6ba
002297.SZ,SHZ,2009-09-29 02:30:00,28800000,"Hunan Boyun New Materials Co.,Ltd",1,EQUITY,HUNAN BOYUN NEW MA,002297.SZ,Asia/Shanghai,CST,002297.SZ,57c9cbc2-a1bd-31f7-adb8-7834f85e1030
002892.SZ,SHZ,2017-08-17 02:30:00,28800000,"Keli Motor Group Co., Ltd.",1,EQUITY,KELI MOTOR GROUP C,002892.SZ,Asia/Shanghai,CST,002892.SZ,4e5661ef-afdf-321e-ad52-b23a8057e0a6
003460.KS,KSC,2000-02-04 00:00:00,32400000,"Yuhwa Securities co.,ltd.",1,EQUITY,YuhwaSecu,003460.KS,Asia/Seoul,KST,003460.KS,8c9a516a-4291-3bb7-9b82-c8d09196b404
003470.KS,KSC,2000-01-04 00:00:00,32400000,"Yuanta Securities Korea Co., Ltd.",1,EQUITY,Yuanta Securities,003470.KS,Asia/Seoul,KST,003470.KS,7bb89ef2-2e95-3893-8bef-253e0c8bc5a0
009T.Z,ZRH,,3600000,,1,INDEX,STX EM 800 LO MIN.VAR.PR,009T.Z,Europe/Zurich,CET,009T.Z,
012690.KS,KSC,2000-01-04 00:00:00,32400000,"Monalisa Co., Ltd",1,EQUITY,Monalisa,012690.KS,Asia/Seoul,KST,012690.KS,67b6b355-9aef-3962-ab1e-768897b1e7aa
01O8.Z,ZRH,,3600000,,1,INDEX,STOXX GLOB.N.GE.TE.PR EUR,01O8.Z,Europe/Zurich,CET,01O8.Z,
02G.DU,DUS,2021-06-15 07:00:00,3600000,,1,EQUITY,GUANGZHOU AUTO.GRP H YC 1,02G.DU,Europe/Berlin,CET,02G.DU,56021512-bc20-3bbf-8b22-4fd40e2b2926
02JI.Z,ZRH,,3600000,,1,INDEX,ESTXMD GR USD,02JI.Z,Europe/Zurich,CET,02JI.Z,
030005.TW,TAI,,28800000,,1,EQUITY,,030005.TW,Asia/Taipei,CST,030005.TW,
030079.TW,TAI,,28800000,,1,EQUITY,,030079.TW,Asia/Taipei,CST,030079.TW,
030124.TW,TAI,,28800000,,1,EQUITY,,030124.TW,Asia/Taipei,CST,030124.TW,
030689.TW,TAI,,28800000,,1,EQUITY,,030689.TW,Asia/Taipei,CST,030689.TW,
031659.TW,TAI,,28800000,,1,EQUITY,,031659.TW,Asia/Taipei,CST,031659.TW,
031733.TW,TAI,,28800000,,1,EQUITY,,031733.TW,Asia/Taipei,CST,031733.TW,
032649.TW,TAI,,28800000,,1,EQUITY,,032649.TW,Asia/Taipei,CST,032649.TW,
036830.KQ,KOE,2000-02-11 00:00:00,32400000,"Soulbrain Holdings Co., Ltd.",1,EQUITY,Soulbrain Holdings,036830.KQ,Asia/Seoul,KST,036830.KQ,a521b250-5cf4-36f6-b3a6-8e91d38cd45a
038010.KQ,KOE,,32400000,"Jeil Technos Co.,Ltd",1,EQUITY,JEIL TECHNOS,038010.KQ,Asia/Seoul,KST,038010.KQ,0bf92c8a-4780-3aac-977f-70d270fa1978
03UA.Z,ZRH,,3600000,,1,INDEX,STXEUA8XFR GR USD,03UA.Z,Europe/Zurich,CET,03UA.Z,
04RA.Z,ZRH,,3600000,,1,INDEX,ESTX50 GR JPY,04RA.Z,Europe/Zurich,CET,04RA.Z,
05481P.TW,TAI,,28800000,,1,EQUITY,,05481P.TW,Asia/Taipei,CST,05481P.TW,
05619P.TW,TAI,,28800000,,1,EQUITY,,05619P.TW,Asia/Taipei,CST,05619P.TW,9ec5ece7-c3a3-38ea-b88b-d85f7e29209a
058400.KQ,KOE,2010-11-03 00:00:00,32400000,"Korea New Network Co., Ltd.",1,EQUITY,KNN,058400.KQ,Asia/Seoul,KST,058400.KQ,7ab014c1-a45e-3c93-a0cd-30e326d8b676
05LR.Z,ZRH,,3600000,,1,INDEX,ST.E.600 E.X EX NP.GR EUR,05LR.Z,Europe/Zurich,CET,05LR.Z,
06541P.TW,TAI,,28800000,,1,EQUITY,,06541P.TW,Asia/Taipei,CST,06541P.TW,
067893.TW,TAI,,28800000,,1,EQUITY,,067893.TW,Asia/Taipei,CST,067893.TW,
06ZQ.Z,ZRH,,3600000,,1,INDEX,STX.GLB.1800 AX VA.NR EUR,06ZQ.Z,Europe/Zurich,CET,06ZQ.Z,
07215P.TW,TAI,,28800000,,1,EQUITY,,07215P.TW,Asia/Taipei,CST,07215P.TW,
07335P.TW,TAI,,28800000,,1,EQUITY,,07335P.TW,Asia/Taipei,CST,07335P.TW,
077061.TW,TAI,,28800000,,1,EQUITY,,077061.TW,Asia/Taipei,CST,077061.TW,
077530.TW,TAI,,28800000,,1,EQUITY,,077530.TW,Asia/Taipei,CST,077530.TW,
079041.TW,TAI,,28800000,,1,EQUITY,,079041.TW,Asia/Taipei,CST,079041.TW,
079343.TW,TAI,,28800000,,1,EQUITY,,079343.TW,Asia/Taipei,CST,079343.TW,
079773.TW,TAI,,28800000,,1,EQUITY,,079773.TW,Asia/Taipei,CST,079773.TW,
080753.TW,TAI,,28800000,,1,EQUITY,,080753.TW,Asia/Taipei,CST,080753.TW,
