symbol,exchange,firstTradeDateEpochUtc,gmtOffSetMilliseconds,longName,maxAge,quoteType,shortName,symbol,timeZoneFullName,timeZoneShortName,underlyingSymbol,uuid
000133.SS,SHH,,28800000,,1,INDEX,SSE 150 Index,000133.SS,Asia/Shanghai,CST,000133.SS,
000700.SZ,SHZ,1997-02-28 01:30:00,28800000,"Jiangnan Mould & Plastic Technology Co., Ltd.",1,EQUITY,JIANGNAN MOULD AND,000700.SZ,Asia/Shanghai,CST,000700.SZ,1e3544ee-3a8a-32f2-9e37-3fb6ca1d7807
001872.SZ,SHZ,1992-05-05 01:30:00,28800000,"China Merchants Port Group Co., Ltd.",1,EQUITY,CHINA MERCHANTS P.,001872.SZ,Asia/Shanghai,CST,001872.SZ,8886a863-9473-34d5-953f-5cc8a33a834a
002041.SZ,SHZ,2005-04-18 01:30:00,28800000,"ShanDongDenghai Seeds Co.,Ltd",1,EQUITY,SHANDONG DENGHAI S,002041.SZ,Asia/Shanghai,CST,002041.SZ,6fb56111-3cc0-3729-a057-710a76ce0204
002510.SZ,SHZ,2010-11-25 01:30:00,28800000,"Tianjin Motor Dies Co.,Ltd.",1,EQUITY,TIANJIN MOTOR DIES,002510.SZ,Asia/Shanghai,CST,002510.SZ,28d40e33-50da-3ff8-9e31-27995b4f0580
002567.SZ,SHZ,2011-03-25 01:30:00,28800000,"Tangrenshen Group Co., Ltd",1,EQUITY,TANGRENSHEN GROUP,002567.SZ,Asia/Shanghai,CST,002567.SZ,da454e91-9e8f-3f04-abd4-828526a02f63
00K6.Z,ZRH,,3600000,,1,INDEX,EU.ISTX 50 DEC.4.75 PR EO,00K6.Z,Europe/Zurich,CET,00K6.Z,
00KY.Z,ZRH,,3600000,,1,INDEX,ISTX M.G.EX A.Q.150 GR DL,00KY.Z,Europe/Zurich,CET,00KY.Z,
00XL.DU,DUS,,3600000,,1,EQUITY,,00XL.DU,Europe/Berlin,CET,00XL.DU,
01Y2.Z,ZRH,,3600000,,1,INDEX,STXAP6HEC PR EUR,01Y2.Z,Europe/Zurich,CET,01Y2.Z,
030004.TW,TAI,,28800000,,1,EQUITY,,030004.TW,Asia/Taipei,CST,030004.TW,
030627.TW,TAI,,28800000,,1,EQUITY,,030627.TW,Asia/Taipei,CST,030627.TW,
030662.TW,TAI,,28800000,,1,EQUITY,,030662.TW,Asia/Taipei,CST,030662.TW,
030984.TW,TAI,,28800000,,1,EQUITY,,030984.TW,Asia/Taipei,CST,030984.TW,
031106.TW,TAI,,28800000,,1,EQUITY,,031106.TW,Asia/Taipei,CST,031106.TW,
031156.TW,TAI,,28800000,,1,EQUITY,,031156.TW,Asia/Taipei,CST,031156.TW,
03155P.TW,TAI,,28800000,,1,EQUITY,,03155P.TW,Asia/Taipei,CST,03155P.TW,
031827.TW,TAI,,28800000,,1,EQUITY,,031827.TW,Asia/Taipei,CST,031827.TW,
031855.TW,TAI,,28800000,,1,EQUITY,,031855.TW,Asia/Taipei,CST,031855.TW,
032110.TW,TAI,,28800000,,1,EQUITY,,032110.TW,Asia/Taipei,CST,032110.TW,
032172.TW,TAI,,28800000,,1,EQUITY,,032172.TW,Asia/Taipei,CST,032172.TW,
032469.TW,TAI,,28800000,,1,EQUITY,,032469.TW,Asia/Taipei,CST,032469.TW,
032746.TW,TAI,,28800000,,1,EQUITY,,032746.TW,Asia/Taipei,CST,032746.TW,
0328.HK,HKG,2000-01-04 01:30:00,28800000,Alco Holdings Limited,1,EQUITY,ALCO HOLDINGS,0328.HK,Asia/Hong_Kong,HKT,0328.HK,7660a442-03f3-30fe-9744-8de5a51d5736
032836.TW,TAI,,28800000,,1,EQUITY,,032836.TW,Asia/Taipei,CST,032836.TW,
032R.Z,ZRH,,3600000,,1,INDEX,STX GLB. 1800 EX.J.NR JPY,032R.Z,Europe/Zurich,CET,032R.Z,
03619P.TW,TAI,,28800000,,1,EQUITY,,03619P.TW,Asia/Taipei,CST,03619P.TW,
036670.KQ,KOE,2001-01-04 00:00:00,32400000,KCI Limited,1,EQUITY,KCI,036670.KQ,Asia/Seoul,KST,036670.KQ,db5a57d8-6b6f-395c-a1d0-6251bb64f4a0
04005P.TW,TAI,,28800000,,1,EQUITY,,04005P.TW,Asia/Taipei,CST,04005P.TW,
04201P.TW,TAI,,28800000,,1,EQUITY,,04201P.TW,Asia/Taipei,CST,04201P.TW,
04398P.TW,TAI,,28800000,,1,EQUITY,,04398P.TW,Asia/Taipei,CST,04398P.TW,
04485P.TW,TAI,,28800000,,1,EQUITY,,04485P.TW,Asia/Taipei,CST,04485P.TW,
04Z1.Z,ZRH,,3600000,,1,INDEX,STX EM 50 GR EO,04Z1.Z,Europe/Zurich,CET,04Z1.Z,
053590.KQ,KOE,,32400000,HANKOOK Technology Inc.,1,EQUITY,HANKOOK Technology,053590.KQ,Asia/Seoul,KST,053590.KQ,4dca7040-f859-35da-8d11-f5abc81c247e
0595.HK,HKG,2000-01-04 01:30:00,28800000,AV Concept Holdings Limited,1,EQUITY,AV CONCEPT HOLD,0595.HK,Asia/Hong_Kong,HKT,0595.HK,13e2d80d-ca8d-3096-abbb-802567e9ed9b
05UW.Z,ZRH,,3600000,,1,INDEX,STX GL.ESG GLS 30 GR EUR,05UW.Z,Europe/Zurich,CET,05UW.Z,
0722.HK,HKG,2015-11-27 01:30:00,28800000,UMP Healthcare Holdings Limited,1,EQUITY,UMP,0722.HK,Asia/Hong_Kong,HKT,0722.HK,d451b4e3-abd5-3d78-8aa8-bb925ed93ce6
078589.TW,TAI,,28800000,,1,EQUITY,,078589.TW,Asia/Taipei,CST,078589.TW,
078685.TW,TAI,,28800000,,1,EQUITY,,078685.TW,Asia/Taipei,CST,078685.TW,
079699.TW,TAI,,28800000,,1,EQUITY,,079699.TW,Asia/Taipei,CST,079699.TW,
080226.TW,TAI,,28800000,,1,EQUITY,,080226.TW,Asia/Taipei,CST,080226.TW,
081034.TW,TAI,,28800000,,1,EQUITY,,081034.TW,Asia/Taipei,CST,081034.TW,daebe984-e81c-39c2-8119-f0df18003d8b
081132.TW,TAI,,28800000,,1,EQUITY,,081132.TW,Asia/Taipei,CST,081132.TW,0785cee3-0d71-318b-9a25-15c5aa427080
081706.TW,TAI,,28800000,,1,EQUITY,,081706.TW,Asia/Taipei,CST,081706.TW,dc9fc03b-2d70-3e65-8be5-91f82288035f
081881.TW,TAI,,28800000,,1,EQUITY,,081881.TW,Asia/Taipei,CST,081881.TW,2d58a99b-3f1e-331a-8920-9239528d6721
0822.HK,HKG,2007-06-27 01:30:00,28800000,Ka Shui International Holdings Limited,1,EQUITY,KA SHUI INT'L,0822.HK,Asia/Hong_Kong,HKT,0822.HK,64f8de3e-f643-3a18-be8a-11497f9c33f8
083440.TW,TAI,,28800000,,1,EQUITY,,083440.TW,Asia/Taipei,CST,083440.TW,
085629.TW,TAI,,28800000,,1,EQUITY,,085629.TW,Asia/Taipei,CST,085629.TW,
086009.TW,TAI,,28800000,,1,EQUITY,,086009.TW,Asia/Taipei,CST,086009.TW,
08677P.TW,TAI,,28800000,,1,EQUITY,,08677P.TW,Asia/Taipei,CST,08677P.TW,
087624.TW,TAI,,28800000,,1,EQUITY,,087624.TW,Asia/Taipei,CST,087624.TW,
088141.TW,TAI,,28800000,,1,EQUITY,,088141.TW,Asia/Taipei,CST,088141.TW,03d894c1-9ab6-34aa-b561-acedb516d53d
0883.HK,HKG,2004-03-17 01:30:00,28800000,CNOOC Limited,1,EQUITY,CNOOC,0883.HK,Asia/Hong_Kong,HKT,0883.HK,247f86e7-6aa6-38e7-943b-002d4361da43
088658.TW,TAI,,28800000,,1,EQUITY,,088658.TW,Asia/Taipei,CST,088658.TW,
088981.TW,TAI,,28800000,,1,EQUITY,,088981.TW,Asia/Taipei,CST,088981.TW,
089422.TW,TAI,,28800000,,1,EQUITY,,089422.TW,Asia/Taipei,CST,089422.TW,
089462.TW,TAI,,28800000,,1,EQUITY,,089462.TW,Asia/Taipei,CST,089462.TW,
089512.TW,TAI,,28800000,,1,EQUITY,,089512.TW,Asia/Taipei,CST,089512.TW,
0B4D.BE,BER,,3600000,,1,ETF,BMO CHINA EQ.IDX ETF CAD,0B4D.BE,Europe/Berlin,CET,0B4D.BE,
0EWN.Z,ZRH,,3600000,,1,INDEX,STX SG 20 GR USD,0EWN.Z,Europe/Zurich,CET,0EWN.Z,
0EZE.Z,ZRH,,3600000,,1,INDEX,ESTX 50 NR.DAILY HED.SF,0EZE.Z,Europe/Zurich,CET,0EZE.Z,
0FQ8.L,LSE,,0,"Pharol, SGPS S.A.",1,EQUITY,PHAROL SGPS SA PHAROL SGPS ORD ,0FQ8.L,Europe/London,GMT,0FQ8.L,03549a60-83cf-33e9-a8b5-f82be55ecc1d
0GRZ.IL,IOB,2007-12-07 08:00:00,0,RaySearch Laboratories AB (publ),1,EQUITY,RAYSEARCH LABORATORIES AB (PUBL,0GRZ.IL,Europe/London,GMT,0GRZ.IL,86a29c02-4de0-395f-9e56-edda17cf946a
0HQU.L,LSE,,0,"CF Industries Holdings, Inc.",1,EQUITY,CF INDUSTRIES HOLDINGS INC CF I,0HQU.L,Europe/London,GMT,0HQU.L,7430bc2d-4688-36dd-98f2-87e738568057
0IEQ.L,LSE,,0,ETF Series Solutions - ISE Cyber Security ETF,1,EQUITY,ETFMG PRIME CYBER SECURITY ETF ,0IEQ.L,Europe/London,GMT,0IEQ.L,8cfa89cb-0e55-3b30-bb90-5e14213f3b4d
0IU8.IL,IOB,2009-06-11 07:00:00,0,Safran SA,1,EQUITY,SAFRAN SA SAFRAN ORD SHS,0IU8.IL,Europe/London,GMT,0IU8.IL,052ecd7d-3421-364a-9849-3966d6b8e34a
0J83.DE,GER,,3600000,,1,INDEX,IN.IS.EB.REXX GOV.GER.,0J83.DE,Europe/Berlin,CET,0J83.DE,
0JBX.DE,GER,,3600000,,1,INDEX,DAX MONTHLY HEDGED PR AUD,0JBX.DE,Europe/Berlin,CET,0JBX.DE,
0JYX.Z,ZRH,,3600000,,1,INDEX,STX GL.ESG GOV.LEA.GR EUR,0JYX.Z,Europe/Zurich,CET,0JYX.Z,
0KC4.L,LSE,,0,ON Semiconductor Corporation,1,EQUITY,ON SEMICONDUCTOR CORP ON SEMICO,0KC4.L,Europe/London,GMT,0KC4.L,22adb6f3-acf6-33ca-9464-80081f5e6c5b
0LD4.L,LSE,,0,"Tanger Factory Outlet Centers, Inc.",1,EQUITY,TANGER FACTORY OUTLET CENTERS I,0LD4.L,Europe/London,GMT,0LD4.L,2e585c8d-b551-3f1b-be75-2cda30fe23b3
0LID.L,LSE,,0,"Ultra Clean Holdings, Inc.",1,EQUITY,ULTRA CLEAN HOLDINGS INC ULTRA ,0LID.L,Europe/London,GMT,0LID.L,e81ae5f3-83ce-3938-a716-2697f38e82f0
0MLD.IL,IOB,,0,iShares STOXX Europe 600 UCITS ETF (DE),1,EQUITY,ISHARES DJ STOXX 600 DE ISHARES,0MLD.IL,Europe/London,GMT,0MLD.IL,79bcd99a-9716-3e37-b9e8-b7a4717a21a9
0MMA.IL,IOB,,0,iShares Dow Jones U.S. Select Dividend UCITS ETF (DE),1,EQUITY,ISHARES DOW JONES U S SELECT DI,0MMA.IL,Europe/London,GMT,0MMA.IL,730d2024-20c6-3d0b-8d7d-ab9e13942b57
0MV.F,FRA,2021-12-30 07:00:00,3600000,,1,EQUITY,"ALPHA MOS INH.EO 0,20",0MV.F,Europe/Berlin,CET,0MV.F,cc378b63-f429-3220-9caa-85e598151fcf
0NKY.Z,ZRH,,3600000,,1,INDEX,STX DE.M.2400 ESG-X NR DL,0NKY.Z,Europe/Zurich,CET,0NKY.Z,
0P00000B71.F,,,,,1,NONE,,0P00000B71.F,,,0P00000B71.F,79049eac-4409-3d11-82fa-c8f47fea81d6
0P00000BY8.F,,,,,1,NONE,,0P00000BY8.F,,,0P00000BY8.F,fed040b7-5095-317c-93a1-4f330a0a4d1e
0P00000C5J.SW,,,,,1,NONE,,0P00000C5J.SW,,,0P00000C5J.SW,9915a3a4-e84e-3390-b0e6-03ed035fc80d
0P00000CW9.F,FRA,2018-01-02 07:00:00,3600000,DWS Top Europe LD,1,MUTUALFUND,DWS Top Europe LD,0P00000CW9.F,Europe/Berlin,CET,0P00000CW9.F,d107d4b3-821d-366c-9d8c-69e6132cf1a3
0P00000D5D.F,,,,,1,NONE,,0P00000D5D.F,,,0P00000D5D.F,8ef015d9-6a3a-3388-a850-bfbf794fab47
0P00000D5W,,,,,1,NONE,,0P00000D5W,,,0P00000D5W,bb268dc1-e7e1-3210-8241-bcedf4b80346
0P00000EVH.F,,,,,1,NONE,,0P00000EVH.F,,,0P00000EVH.F,e6e11962-2208-3aba-94f9-ebf99ad08a85
0P00000FZK.F,FRA,2018-01-02 07:00:00,3600000,Etoile TMT Europe C,1,MUTUALFUND,Etoile TMT Europe C,0P00000FZK.F,Europe/Berlin,CET,0P00000FZK.F,9bf8f3f4-6dc9-3e43-96ed-4f05074f29f3
