symbol,exchange,firstTradeDateEpochUtc,gmtOffSetMilliseconds,longName,maxAge,quoteType,shortName,symbol,timeZoneFullName,timeZoneShortName,underlyingSymbol,uuid
000760.KS,KSC,2000-01-04 00:00:00,32400000,"Rifa Co.,Ltd.",1,EQUITY,RIFA,000760.KS,Asia/Seoul,KST,000760.KS,8618d775-6796-3f92-9816-9963378369ae
001696.SZ,SHZ,1997-03-06 01:30:00,28800000,"Chongqing Zongshen Power Machinery Co.,Ltd",1,EQUITY,CHONGQING ZONGSHEN,001696.SZ,Asia/Shanghai,CST,001696.SZ,c77b9dbe-9712-3f48-95aa-2fab0ed0b846
002288.SZ,SHZ,2009-09-03 02:30:00,28800000,"Guangdong Chaohua Technology Co., Ltd",1,EQUITY,GUANGDONG CHAOHUA,002288.SZ,Asia/Shanghai,CST,002288.SZ,50818fba-b452-30fd-b752-5f64c107d79a
002350.SZ,SHZ,2010-02-03 01:30:00,28800000,"Beijing Creative Distribution Automation Co., Ltd.",1,EQUITY,BEIJING CREATIVE D,002350.SZ,Asia/Shanghai,CST,002350.SZ,071c765d-4f69-3769-b80d-421cc4aedb86
002513.SZ,SHZ,2010-12-03 01:30:00,28800000,"Jiangsu Lanfeng Bio-chemical Co.,Ltd",1,EQUITY,JIANGSU LANFENG BI,002513.SZ,Asia/Shanghai,CST,002513.SZ,7a1e3486-ed8a-31f5-9f28-44500fb7f4ef
002739.SZ,SHZ,2015-02-02 01:30:00,28800000,"Wanda Film Holding Co., Ltd.",1,EQUITY,WANDA FILM HOLDING,002739.SZ,Asia/Shanghai,CST,002739.SZ,8c601340-85fb-35da-bac0-379c9550efc2
0029.Z,ZRH,,3600000,,1,INDEX,STXE LR100 NR EUR,0029.Z,Europe/Zurich,CET,0029.Z,
0056.TW,TAI,2008-01-02 01:00:00,28800000,Yuanta/P-shares Taiwan Dividend Plus ETF,1,ETF,YUANTA SECURITIES INV TRUST CO ,0056.TW,Asia/Taipei,CST,0056.TW,e7525a91-4b15-3fcb-8300-ebcbc7a14f74
00774B.TW,TAI,2019-01-25 01:00:00,28800000,Shin Kong 10 Years China Treasury Policy Bank Green Bond ETF,1,ETF,SHIN KONG INV TRUST CO LTD 10 Y,00774B.TW,Asia/Taipei,CST,00774B.TW,2e38488c-d6d7-3967-9056-44236281effc
0078.KL,KLS,2005-05-17 02:00:00,28800000,,1,EQUITY,GDEX,0078.KL,Asia/Kuala_Lumpur,MYT,0078.KL,452bc312-b414-335a-8b88-8d93712481f1
