symbol,exchange,firstTradeDateEpochUtc,gmtOffSetMilliseconds,longName,maxAge,quoteType,shortName,symbol,timeZoneFullName,timeZoneShortName,underlyingSymbol,uuid
000037.SS,SHH,,28800000,Shenzhen Nanshan Power,1,INDEX,SSE Health Care Sector Index,000037.SS,Asia/Shanghai,CST,000037.SS,3cad8d47-90a2-39e6-9c00-42d97855cc10
0001.KL,KLS,2002-03-18 01:00:00,28800000,,1,EQUITY,SCOMNET,0001.KL,Asia/Kuala_Lumpur,MYT,0001.KL,c9f6b0ec-2512-3121-8000-cf72040e590f
000667.SZ,SHZ,1996-12-05 01:30:00,28800000,"Myhome Real Estate Development Group Co., Ltd.",1,EQUITY,MYHOME REAL ESTATE,000667.SZ,Asia/Shanghai,CST,000667.SZ,2ae481b2-ed6b-37f7-9383-226bc17f1172
001540.KQ,KOE,2000-06-16 01:00:00,32400000,"Ahn-Gook Pharmaceutical Co., Ltd.",1,EQUITY,AHN-GOOK PHA,001540.KQ,Asia/Seoul,KST,001540.KQ,f0a63455-a2ca-3fc1-964d-b63f95f36a88
002899.SZ,SHZ,2017-09-15 02:30:00,28800000,"Impulse (Qingdao) Health Tech Co.,Ltd.",1,EQUITY,IMPULSE (QINGDAO),002899.SZ,Asia/Shanghai,CST,002899.SZ,b37d8b48-3256-3ef0-83a8-19b6e7c45e82
002J.Z,ZRH,,3600000,,1,INDEX,ESTX LR100 PR EUR,002J.Z,Europe/Zurich,CET,002J.Z,
008700.KS,KSC,2000-01-04 00:00:00,32400000,"Anam Electronics Co.,Ltd.",1,EQUITY,AnamElec,008700.KS,Asia/Seoul,KST,008700.KS,a6a76dea-3c2c-34e5-890d-30d4afe8e8bf
00916.TW,TAI,2022-09-16 02:00:00,28800000,Cathay Global Top 50 Brands ETF,1,ETF,CATHAY SECS INV TRUST CO LTD GL,00916.TW,Asia/Taipei,CST,00916.TW,dc940f5e-5cc9-3408-8859-dffbbf301f47
00JR.Z,ZRH,,3600000,,1,INDEX,ESTX LR50 GR EUR,00JR.Z,Europe/Zurich,CET,00JR.Z,
00KF.Z,ZRH,,3600000,,1,INDEX,ISTX MUTB GL.QU.150 PR AD,00KF.Z,Europe/Zurich,CET,00KF.Z,
0182.HK,HKG,2006-12-07 01:30:00,28800000,Concord New Energy Group Limited,1,EQUITY,CONCORD NE,0182.HK,Asia/Hong_Kong,HKT,0182.HK,61ad00e1-8663-3948-9ad7-3d7bc3b4fec5
019990.KQ,KOE,2006-02-01 00:00:00,32400000,Enertork Ltd.,1,EQUITY,ENERTORK,019990.KQ,Asia/Seoul,KST,019990.KQ,61cb9ac1-705c-3f90-baf2-e656e78b1fe1
01Y6.Z,ZRH,,3600000,,1,INDEX,STXAP6FIN PR EUR,01Y6.Z,Europe/Zurich,CET,01Y6.Z,
025C.BE,BER,,3600000,,1,ETF,VANG.EMERG.M.ST.IDX ETF,025C.BE,Europe/Berlin,CET,025C.BE,
02J8.Z,ZRH,,3600000,,1,INDEX,STXEXUKMD GR USD,02J8.Z,Europe/Zurich,CET,02J8.Z,
030530.TW,TAI,,28800000,,1,EQUITY,,030530.TW,Asia/Taipei,CST,030530.TW,
030568.TW,TAI,,28800000,,1,EQUITY,,030568.TW,Asia/Taipei,CST,030568.TW,
030630.TW,TAI,,28800000,,1,EQUITY,,030630.TW,Asia/Taipei,CST,030630.TW,
033200.KQ,KOE,2000-07-17 01:00:00,32400000,"Moatech Co., Ltd.",1,EQUITY,MOATECH,033200.KQ,Asia/Seoul,KST,033200.KQ,303a0681-d497-38fb-bb10-ba572d12e451
034730.KS,KSC,2009-11-11 00:00:00,32400000,SK Inc.,1,EQUITY,SK,034730.KS,Asia/Seoul,KST,034730.KS,96e4bde7-d0dc-351c-9743-9b3bd3557079
036000.KQ,KOE,2000-02-11 00:00:00,32400000,"YeaRimDang Publishing Co., Ltd.",1,EQUITY,YeaRimDang,036000.KQ,Asia/Seoul,KST,036000.KQ,f4ef9e51-bc3c-3b76-9ea1-597e4fb920d4
03917P.TW,TAI,,28800000,,1,EQUITY,,03917P.TW,Asia/Taipei,CST,03917P.TW,
048F.Z,ZRH,,3600000,,1,INDEX,STXEUA8XGB PR USD,048F.Z,Europe/Zurich,CET,048F.Z,
048I.Z,ZRH,,3600000,,1,INDEX,STXAM6XCA PR USD,048I.Z,Europe/Zurich,CET,048I.Z,
050Z.Z,ZRH,,3600000,,1,INDEX,STXCATMSMALL GR EUR,050Z.Z,Europe/Zurich,CET,050Z.Z,
057540.KQ,KOE,2007-09-19 01:00:00,32400000,"Omnisystem Co.,Ltd.",1,EQUITY,Omnisystem,057540.KQ,Asia/Seoul,KST,057540.KQ,4d9d0f98-b1be-3db7-8df6-f3076969dc8e
0586.HK,HKG,2013-12-19 01:30:00,28800000,China Conch Venture Holdings Limited,1,EQUITY,CONCH VENTURE,0586.HK,Asia/Hong_Kong,HKT,0586.HK,131e2557-dd9b-3613-ad4f-fb577e7c5d0d
06253P.TW,TAI,,28800000,,1,EQUITY,,06253P.TW,Asia/Taipei,CST,06253P.TW,
062688.TW,TAI,,28800000,,1,EQUITY,,062688.TW,Asia/Taipei,CST,062688.TW,5feed0d3-81e3-3217-8346-9e7cc12df4ba
06FS.Z,ZRH,,3600000,,1,INDEX,STX GLOB 3000 UTIL NR EUR,06FS.Z,Europe/Zurich,CET,06FS.Z,
07605P.TW,TAI,,28800000,,1,EQUITY,,07605P.TW,Asia/Taipei,CST,07605P.TW,88ff7f10-3a06-32b6-920b-2464d36502e2
07677P.TW,TAI,,28800000,,1,EQUITY,,07677P.TW,Asia/Taipei,CST,07677P.TW,96ff9ecd-534e-3823-b9c1-8c439098458b
077379.TW,TAI,,28800000,,1,EQUITY,,077379.TW,Asia/Taipei,CST,077379.TW,
077869.TW,TAI,,28800000,,1,EQUITY,,077869.TW,Asia/Taipei,CST,077869.TW,
077958.TW,TAI,,28800000,,1,EQUITY,,077958.TW,Asia/Taipei,CST,077958.TW,
079472.TW,TAI,,28800000,,1,EQUITY,,079472.TW,Asia/Taipei,CST,079472.TW,
07U4.Z,ZRH,,3600000,,1,INDEX,STXUSTMMID PR EUR,07U4.Z,Europe/Zurich,CET,07U4.Z,
080558.TW,TAI,,28800000,,1,EQUITY,,080558.TW,Asia/Taipei,CST,080558.TW,
081123.TW,TAI,,28800000,,1,EQUITY,,081123.TW,Asia/Taipei,CST,081123.TW,bbc903d9-25c1-3372-8c91-629874fa4449
08156P.TW,TAI,,28800000,,1,EQUITY,,08156P.TW,Asia/Taipei,CST,08156P.TW,
082494.TW,TAI,,28800000,,1,EQUITY,,082494.TW,Asia/Taipei,CST,082494.TW,
083840.TW,TAI,,28800000,,1,EQUITY,,083840.TW,Asia/Taipei,CST,083840.TW,
084569.TW,TAI,,28800000,,1,EQUITY,,084569.TW,Asia/Taipei,CST,084569.TW,
084866.TW,TAI,,28800000,,1,EQUITY,,084866.TW,Asia/Taipei,CST,084866.TW,
086023.TW,TAI,,28800000,,1,EQUITY,,086023.TW,Asia/Taipei,CST,086023.TW,
087333.TW,TAI,,28800000,,1,EQUITY,,087333.TW,Asia/Taipei,CST,087333.TW,
087368.TW,TAI,,28800000,,1,EQUITY,,087368.TW,Asia/Taipei,CST,087368.TW,
088431.TW,TAI,,28800000,,1,EQUITY,,088431.TW,Asia/Taipei,CST,088431.TW,
088855.TW,TAI,,28800000,,1,EQUITY,,088855.TW,Asia/Taipei,CST,088855.TW,
089867.TW,TAI,,28800000,,1,EQUITY,,089867.TW,Asia/Taipei,CST,089867.TW,
089993.TW,TAI,,28800000,,1,EQUITY,,089993.TW,Asia/Taipei,CST,089993.TW,
