symbol,exchange,firstTradeDateEpochUtc,gmtOffSetMilliseconds,longName,maxAge,quoteType,shortName,symbol,timeZoneFullName,timeZoneShortName,underlyingSymbol,uuid
000157.SZ,SHZ,2000-10-12 02:30:00,28800000,"Zoomlion Heavy Industry Science and Technology Co., Ltd.",1,EQUITY,ZOOMLION HVY IND S,000157.SZ,Asia/Shanghai,CST,000157.SZ,e2f0015a-dac9-3b9a-9cd9-d7714b94add0
000963.SS,SHH,,28800000,,1,INDEX,CSI Downstream Consumption and ,000963.SS,Asia/Shanghai,CST,000963.SS,
000990.SZ,SHZ,2000-07-06 02:30:00,28800000,"Chengzhi Shareholding Co., Ltd.",1,EQUITY,CHENGZHI CO. LTD.,000990.SZ,Asia/Shanghai,CST,000990.SZ,49515f2b-1d0c-387e-83b0-b2a0fcfa02cf
002132.SZ,SHZ,2007-04-27 02:30:00,28800000,"Henan Hengxing Science & Technology Co.,Ltd.",1,EQUITY,HENAN HENGXING SCI,002132.SZ,Asia/Shanghai,CST,002132.SZ,2f947201-bd7d-3c96-a162-2dc40bb9c125
002145.SZ,SHZ,2007-08-03 02:30:00,28800000,"CNNC Hua Yuan Titanium Dioxide Co., Ltd",1,EQUITY,CNNC HUA YUAN TITA,002145.SZ,Asia/Shanghai,CST,002145.SZ,87a22839-44a1-340c-9b9d-3742cee8f4a6
002355.SZ,SHZ,2010-02-09 01:30:00,28800000,"Xingmin Intelligent Transportation Systems (Group) Co., Ltd.",1,EQUITY,XINGMIN INTELLIGEN,002355.SZ,Asia/Shanghai,CST,002355.SZ,e9985b59-31ee-3ecd-9836-90d435f2f284
002375.SZ,SHZ,2010-03-23 01:30:00,28800000,"Zhejiang Yasha Decoration Co.,Ltd",1,EQUITY,ZHEJIANG YASHA DEC,002375.SZ,Asia/Shanghai,CST,002375.SZ,c8b90ad5-01c5-31cd-a02e-d566c6f5e5c0
002472.SZ,SHZ,2010-09-10 02:30:00,28800000,"Zhejiang Shuanghuan Driveline Co., Ltd.",1,EQUITY,ZHEJIANG SHUANGHUA,002472.SZ,Asia/Shanghai,CST,002472.SZ,21a0d3cc-da5b-37aa-8d48-446367f73e61
002973.SZ,SHZ,2020-01-06 01:30:00,28800000,"Qiaoyin City Management Co.,Ltd.",1,EQUITY,QIAOYIN CITY MANAG,002973.SZ,Asia/Shanghai,CST,002973.SZ,e5be23d0-b300-3017-a471-3074e7c5adcc
003000.KS,KSC,2005-09-29 01:00:00,32400000,"Bukwang Pharmaceutical Co., Ltd.",1,EQUITY,BukwangPharm,003000.KS,Asia/Seoul,KST,003000.KS,d39db684-1a19-3c02-9ca7-4667859f54ed
