symbol,exchange,firstTradeDateEpochUtc,gmtOffSetMilliseconds,longName,maxAge,quoteType,shortName,symbol,timeZoneFullName,timeZoneShortName,underlyingSymbol,uuid
000843.SS,SHH,,28800000,,1,INDEX,CSI 300 Dynamic Index,000843.SS,Asia/Shanghai,CST,000843.SS,
002220.KS,KSC,2000-01-04 00:00:00,32400000,"Hanil Iron & Steel Co., Ltd",1,EQUITY,HanilIron&Stl,002220.KS,Asia/Seoul,KST,002220.KS,0511421a-5439-3a4e-ae79-4ec99892480c
002324.SZ,SHZ,2009-12-18 01:30:00,28800000,"Shanghai Pret Composites Co., Ltd.",1,EQUITY,SHANGHAI PRET COMP,002324.SZ,Asia/Shanghai,CST,002324.SZ,56186aae-3948-3606-9c9d-6226b96f54f1
002405.SZ,SHZ,2010-05-18 02:30:00,28800000,"NavInfo Co., Ltd.",1,EQUITY,NAVINFO CO LTD,002405.SZ,Asia/Shanghai,CST,002405.SZ,940fb35a-f39e-308b-b70b-1d62eb7570c2
002428.SZ,SHZ,2010-06-08 02:30:00,28800000,"Yunnan Lincang Xinyuan Germanium Industry Co.,LTD",1,EQUITY,YUNNAN LINCANG XIN,002428.SZ,Asia/Shanghai,CST,002428.SZ,0ec2f155-94bb-3329-8947-0f38a950a818
002524.SZ,SHZ,2010-12-17 01:30:00,28800000,"Guangzheng Eye Hospital Group Co., Ltd.",1,EQUITY,GUANGZHENG EYE HOS,002524.SZ,Asia/Shanghai,CST,002524.SZ,3bd7f366-9abd-313c-abde-2c3afabc93f7
002578.SZ,SHZ,2011-04-28 02:30:00,28800000,"Fujian Minfa Aluminium Co.,Ltd.",1,EQUITY,FUJIAN MINFA ALUMI,002578.SZ,Asia/Shanghai,CST,002578.SZ,7923fa5c-6c44-3fcf-8879-09d1eea6abb5
002995.SZ,SHZ,2020-08-05 02:30:00,28800000,"Beijing Quanshi World Online Network Information Co., Ltd.",1,EQUITY,BEIJING QUANSHI WO,002995.SZ,Asia/Shanghai,CST,002995.SZ,e3cb3472-25e8-32c9-9884-4909552366d8
004560.KS,KSC,2000-01-04 00:00:00,32400000,"Hyundai Bng Steel Co., Ltd.",1,EQUITY,HYUNDAI BNG STEEL,004560.KS,Asia/Seoul,KST,004560.KS,d1bf8e05-920e-3af9-9794-b08ed5e5c1d4
00702.TW,TAI,2017-08-09 02:00:00,28800000,Cathay S&P 500 Low Volatility High Dividend ETF,1,ETF,CATHAY SECS INV TRUST CO LTD CA,00702.TW,Asia/Taipei,CST,00702.TW,9509d077-0099-33e6-a830-77edf5b54ea4
