symbol,exchange,firstTradeDateEpochUtc,gmtOffSetMilliseconds,longName,maxAge,quoteType,shortName,symbol,timeZoneFullName,timeZoneShortName,underlyingSymbol,uuid
000142.SS,SHH,,28800000,,1,INDEX,SSE 380 Stability Index,000142.SS,Asia/Shanghai,CST,000142.SS,
000727.SZ,SHZ,1997-05-20 02:30:00,28800000,"TPV Technology Co., Ltd.",1,EQUITY,TPV TECHNOLOGY CO,000727.SZ,Asia/Shanghai,CST,000727.SZ,0992ddb8-b2cf-3a1e-87d4-d490df4e58e8
000945.SS,SHH,,28800000,,1,INDEX,CSI China Mainland Transportati,000945.SS,Asia/Shanghai,CST,000945.SS,
000952.SZ,SHZ,1999-11-12 01:30:00,28800000,"Hubei Guangji Pharmaceutical Co., Ltd.",1,EQUITY,HUBEI GUANGJI PHAR,000952.SZ,Asia/Shanghai,CST,000952.SZ,e2d75fac-f869-365f-844f-49b3b38707cc
002054.SZ,SHZ,2006-07-25 02:30:00,28800000,"Dymatic Chemicals,Inc.",1,EQUITY,DYMATIC CHEMICALS,002054.SZ,Asia/Shanghai,CST,002054.SZ,92e63b7e-df10-36f8-a637-66400fe9c727
002146.SZ,SHZ,2007-08-08 02:30:00,28800000,"RiseSun Real Estate Development Co.,Ltd",1,EQUITY,RISESUN REAL EST D,002146.SZ,Asia/Shanghai,CST,002146.SZ,d7b1a859-3996-3092-93b2-2100e0f3dc87
002575.SZ,SHZ,2011-04-22 02:30:00,28800000,"Guangdong Qunxing Toys Joint-Stock Co., Ltd.",1,EQUITY,GUANGDONG QUNXING,002575.SZ,Asia/Shanghai,CST,002575.SZ,af5f7ca9-5144-34cb-8a83-7acb9d006988
00739.TW,TAI,2018-06-19 02:00:00,28800000,Yuanta MSCI China A ETF,1,ETF,YUANTA SECURITIES INV TRUST CO ,00739.TW,Asia/Taipei,CST,00739.TW,06e2b906-642f-37cb-9533-32334780992f
007700.KS,KSC,2000-01-04 00:00:00,32400000,"F&F Holdings Co., Ltd.",1,EQUITY,F&F Holdings,007700.KS,Asia/Seoul,KST,007700.KS,b2a6161b-71a1-3944-a8a0-aa483d73bcd9
0080.KL,KLS,2005-06-01 02:00:00,28800000,,1,EQUITY,STRAITS,0080.KL,Asia/Kuala_Lumpur,MYT,0080.KL,58458468-324f-3f70-9ba2-f063842ca35c
009155.KS,KSC,2005-09-29 01:00:00,32400000,"Samsung Electro-Mechanics Co., Ltd.",1,EQUITY,SamsungElecMech(1P),009155.KS,Asia/Seoul,KST,009155.KS,3d8293b0-eb51-35d3-adc3-6d1ddf5fe107
00B.F,FRA,2021-07-08 07:00:00,3600000,Aquaporin A/S,1,EQUITY,AQUAPORIN A/S  DK 1,00B.F,Europe/Berlin,CET,00B.F,bce75a9d-a121-3a82-ba03-58e7321e784c
00W.F,FRA,2021-01-14 07:00:00,3600000,Aspermont Limited,1,EQUITY,ASPERMONT LTD,00W.F,Europe/Berlin,CET,00W.F,3a60fdeb-5944-3d9c-a7db-51a0772b1416
