symbol,exchange,firstTradeDateEpochUtc,gmtOffSetMilliseconds,longName,maxAge,quoteType,shortName,symbol,timeZoneFullName,timeZoneShortName,underlyingSymbol,uuid
000532.SZ,SHZ,1994-01-03 01:30:00,28800000,"Zhuhai Huajin Capital Co., Ltd.",1,EQUITY,ZHUHAI HUAJIN CAPI,000532.SZ,Asia/Shanghai,CST,000532.SZ,bead8c41-3169-37e1-ade7-ac37f48dee6c
000929.SS,SHH,,28800000,LANZHOU HUANGHE,1,INDEX,CSI Materials index,000929.SS,Asia/Shanghai,CST,000929.SS,aa7e9cc6-99e0-38c2-bfaa-9d3ab76eb8a2
0021.HK,HKG,2004-07-21 01:30:00,28800000,Great China Holdings (Hong Kong) Limited,1,EQUITY,GREAT CHI HLDGS,0021.HK,Asia/Hong_Kong,HKT,0021.HK,2c432fff-b3ad-35d0-af87-8e13d56ca350
002196.SZ,SHZ,2007-12-12 01:30:00,28800000,"Zhejiang Founder Motor Co., Ltd.",1,EQUITY,ZHEJIANG FOUNDER M,002196.SZ,Asia/Shanghai,CST,002196.SZ,fde2c484-bd41-3231-91fc-3b73f6607073
002570.SZ,SHZ,2011-04-12 01:30:00,28800000,"Beingmate Co., Ltd.",1,EQUITY,BEINGMATE CO LTD,002570.SZ,Asia/Shanghai,CST,002570.SZ,c0b19352-f0d3-33d7-a7aa-fcc4ce7eb2d8
002606.SZ,SHZ,2011-08-05 01:30:00,28800000,"Dalian Insulator Group Co., Ltd",1,EQUITY,DALIAN INSULATOR,002606.SZ,Asia/Shanghai,CST,002606.SZ,3a9f35e6-985d-37aa-a249-f6044b9218da
002959.SZ,SHZ,2019-08-23 01:30:00,28800000,"Bear Electric Appliance Co.,Ltd.",1,EQUITY,BEAR ELECTRIC APPL,002959.SZ,Asia/Shanghai,CST,002959.SZ,605797ee-05d7-3c4f-8daf-bbae93b2b18f
006120.KS,KSC,2000-01-04 00:00:00,32400000,"SK Discovery Co., Ltd.",1,EQUITY,SK Discovery,006120.KS,Asia/Seoul,KST,006120.KS,2dd26eab-59d4-3a20-bd4f-4efee7c76067
00726B.TWO,TWO,2018-01-29 01:00:00,28800000,Cathay EM USD Investment Grade ex China Coupon 5.5%5Yrplus 10% Country Capped ETF,1,EQUITY,CATHAY SECS INV TRUST CO LTD,00726B.TWO,Asia/Taipei,CST,00726B.TWO,eaab1820-1fe3-3f04-bd0e-9dfeb81624a4
0142.HK,HKG,2000-01-04 01:30:00,28800000,First Pacific Company Limited,1,EQUITY,FIRST PACIFIC,0142.HK,Asia/Hong_Kong,HKT,0142.HK,9d59f276-86ea-3bf1-875f-85e07b330eab
01AM.Z,ZRH,,3600000,,1,INDEX,ISTX MGE AQL150M.H.PR AD,01AM.Z,Europe/Zurich,CET,01AM.Z,
01YQ.Z,ZRH,,3600000,,1,INDEX,STXNDMD DKGR,01YQ.Z,Europe/Zurich,CET,01YQ.Z,
03022P.TW,TAI,,28800000,,1,EQUITY,,03022P.TW,Asia/Taipei,CST,03022P.TW,
030264.TW,TAI,,28800000,,1,EQUITY,,030264.TW,Asia/Taipei,CST,030264.TW,
030479.TW,TAI,,28800000,,1,EQUITY,,030479.TW,Asia/Taipei,CST,030479.TW,
030714.TW,TAI,,28800000,,1,EQUITY,,030714.TW,Asia/Taipei,CST,030714.TW,
031687.TW,TAI,,28800000,,1,EQUITY,,031687.TW,Asia/Taipei,CST,031687.TW,
032102.TW,TAI,,28800000,,1,EQUITY,,032102.TW,Asia/Taipei,CST,032102.TW,
03231P.TW,TAI,,28800000,,1,EQUITY,,03231P.TW,Asia/Taipei,CST,03231P.TW,
032629.TW,TAI,,28800000,,1,EQUITY,,032629.TW,Asia/Taipei,CST,032629.TW,
032917.TW,TAI,,28800000,,1,EQUITY,,032917.TW,Asia/Taipei,CST,032917.TW,
03856C.TW,TAI,,28800000,,1,EQUITY,,03856C.TW,Asia/Taipei,CST,03856C.TW,
047400.KS,KSC,2009-09-29 00:00:00,32400000,Union Materials Corp.,1,EQUITY,UNIONMaterials,047400.KS,Asia/Seoul,KST,047400.KS,06dd5ed8-ce7f-369c-aa7b-78a1ad17a75c
0480.Z,ZRH,,3600000,,1,INDEX,STXG30XJP PR USD,0480.Z,Europe/Zurich,CET,0480.Z,
04N6.Z,ZRH,,3600000,,1,INDEX,STX GLOB 3000 INS.PR EUR,04N6.Z,Europe/Zurich,CET,04N6.Z,
04NC.Z,ZRH,,3600000,,1,INDEX,STX GLOB 3000 C+MA PR USD,04NC.Z,Europe/Zurich,CET,04NC.Z,
05629P.TW,TAI,,28800000,,1,EQUITY,,05629P.TW,Asia/Taipei,CST,05629P.TW,ff0de1ff-9046-3085-b097-fb3423722b10
05NJ.Z,ZRH,,3600000,,1,INDEX,STX A/P SEL.50 NR EUR,05NJ.Z,Europe/Zurich,CET,05NJ.Z,
06688P.TW,TAI,,28800000,,1,EQUITY,,06688P.TW,Asia/Taipei,CST,06688P.TW,
0713.HK,HKG,2000-01-04 01:30:00,28800000,World Houseware (Holdings) Limited,1,EQUITY,WORLD HOUSEWARE,0713.HK,Asia/Hong_Kong,HKT,0713.HK,adc7cd4b-9feb-3358-bebf-3f78ef18a22e
0737.HK,HKG,2000-01-04 01:30:00,28800000,Shenzhen Investment Holdings Bay Area Development Company Limited,1,EQUITY,BAY AREA DEV,0737.HK,Asia/Hong_Kong,HKT,0737.HK,b978c3b3-23ce-3475-b68e-7a846fff6695
078752.TW,TAI,,28800000,,1,EQUITY,,078752.TW,Asia/Taipei,CST,078752.TW,
079425.TW,TAI,,28800000,,1,EQUITY,,079425.TW,Asia/Taipei,CST,079425.TW,
081630.TW,TAI,,28800000,,1,EQUITY,,081630.TW,Asia/Taipei,CST,081630.TW,
081984.TW,TAI,,28800000,,1,EQUITY,,081984.TW,Asia/Taipei,CST,081984.TW,
086083.TW,TAI,,28800000,,1,EQUITY,,086083.TW,Asia/Taipei,CST,086083.TW,
087260.KQ,KOE,2017-02-24 00:00:00,32400000,"Mobile Appliance, Inc.",1,EQUITY,MA,087260.KQ,Asia/Seoul,KST,087260.KQ,81f3723c-cd3b-349e-b872-5d98b869abb5
087318.TW,TAI,,28800000,,1,EQUITY,,087318.TW,Asia/Taipei,CST,087318.TW,
088548.TW,TAI,,28800000,,1,EQUITY,,088548.TW,Asia/Taipei,CST,088548.TW,
088920.TW,TAI,,28800000,,1,EQUITY,,088920.TW,Asia/Taipei,CST,088920.TW,
089097.TW,TAI,,28800000,,1,EQUITY,,089097.TW,Asia/Taipei,CST,089097.TW,
089287.TW,TAI,,28800000,,1,EQUITY,,089287.TW,Asia/Taipei,CST,089287.TW,
089406.TW,TAI,,28800000,,1,EQUITY,,089406.TW,Asia/Taipei,CST,089406.TW,
089502.TW,TAI,,28800000,,1,EQUITY,,089502.TW,Asia/Taipei,CST,089502.TW,
089929.TW,TAI,,28800000,,1,EQUITY,,089929.TW,Asia/Taipei,CST,089929.TW,
08QI.Z,ZRH,,3600000,,1,INDEX,STX AU 150 MV GR USD,08QI.Z,Europe/Zurich,CET,08QI.Z,1638b2e7-52ed-3434-b488-d7dc5134f981
0905.HK,HKG,2000-02-15 01:30:00,28800000,Walnut Capital Limited,1,EQUITY,WALNUT CAP,0905.HK,Asia/Hong_Kong,HKT,0905.HK,e9e30e78-4f83-36f5-afb0-97d18e45ee94
092220.KS,KSC,2006-10-16 00:00:00,32400000,Kec Corporation,1,EQUITY,KEC,092220.KS,Asia/Seoul,KST,092220.KS,26a70d7b-7ea2-3330-a865-4c6ea12b7cb8
0A2X.Z,ZRH,,3600000,,1,INDEX,STX AMER. ESG L.B.C.GR DL,0A2X.Z,Europe/Zurich,CET,0A2X.Z,
0A71.L,LSE,,0,Antero Resources Corporation,1,EQUITY,ANTERO RESOURCES CORP ANTERO RE,0A71.L,Europe/London,GMT,0A71.L,e41812f3-40bc-3a0b-adbb-ce9e19ae5f02
0CT.DU,DUS,2021-05-07 06:00:00,3600000,,1,EQUITY,"CARD FACTORY PLC  LS-,01",0CT.DU,Europe/Berlin,CET,0CT.DU,1086689a-62d3-3b4d-a8e3-8c73a59c6469
0DO8.Z,ZRH,,3600000,,1,INDEX,STX GLB.SE.DI.RC 10 PR DL,0DO8.Z,Europe/Zurich,CET,0DO8.Z,
0E2F.Z,ZRH,,3600000,,1,INDEX,SGI EURO FIX.DI.125 TR EO,0E2F.Z,Europe/Zurich,CET,0E2F.Z,
0G6T.IL,IOB,2009-10-06 07:00:00,0,Symrise AG,1,EQUITY,SYMRISE AG SYMRISE ORD SHS,0G6T.IL,Europe/London,GMT,0G6T.IL,842c638b-6ee9-392d-9b67-563910e1dd83
0GDU.IL,IOB,2018-01-24 08:00:00,0,Paradox Interactive AB (publ),1,EQUITY,PARADOX INTERACTIVE AB (PUBL) P,0GDU.IL,Europe/London,GMT,0GDU.IL,4fd2313f-9590-3337-a6c6-0b6b6d1c6024
0H3T.IL,IOB,2011-04-11 07:00:00,0,Deutsche Börse AG,1,EQUITY,DEUTSCHE BOERSE AG DEUTSCHE BOE,0H3T.IL,Europe/London,GMT,0H3T.IL,2d403db9-b376-3393-889d-853b4716215a
0HB7.L,LSE,,0,"AgroFresh Solutions, Inc.",1,EQUITY,AGROFRESH SOLUTIONS INC AGROFRE,0HB7.L,Europe/London,GMT,0HB7.L,19425e1b-aa96-3dd7-a776-be427b81027b
0I1P.L,LSE,,0,Comerica Incorporated,1,EQUITY,COMERICA INC COMERICA ORD SHS,0I1P.L,Europe/London,GMT,0I1P.L,72022862-f4f3-3834-875f-e876830f8690
0IJU.L,LSE,,0,"Express, Inc.",1,EQUITY,EXPRESS INC EXPRESS ORD SHS,0IJU.L,Europe/London,GMT,0IJU.L,f287dde3-7882-340b-9d77-a2158ec7c823
0J1R.L,LSE,,0,"HCA Healthcare, Inc.",1,EQUITY,HCA HEALTHCARE INC HCA HEALTHCA,0J1R.L,Europe/London,GMT,0J1R.L,0fdaf167-5adc-3f38-a176-49f9dddc7a82
0M61.BE,BER,2021-02-18 07:00:00,3600000,,1,EQUITY,"MYOMO INC. NEW DL-,0001",0M61.BE,Europe/Berlin,CET,0M61.BE,cb515c9f-5a58-3289-8dbf-26a877d1dc3b
0NKG.Z,ZRH,,3600000,,1,INDEX,STX AUS.TM ESG-X NR DL,0NKG.Z,Europe/Zurich,CET,0NKG.Z,
0O5Y.DE,GER,,3600000,,1,INDEX,IN.IS.AGEING POPUL. JPY,0O5Y.DE,Europe/Berlin,CET,0O5Y.DE,
0O7Y.Z,ZRH,,3600000,,1,INDEX,EURO ISTX VAL.MOM.GR EUR,0O7Y.Z,Europe/Zurich,CET,0O7Y.Z,
0P00000B33.F,,,,,1,NONE,,0P00000B33.F,,,0P00000B33.F,05f2f934-b31d-3aee-a43d-23f0377c5d0e
0P00000BUY.F,,,,,1,NONE,,0P00000BUY.F,,,0P00000BUY.F,befb5003-0351-3eb2-b900-00f6523c01d1
0P00000CI0.F,FRA,2018-01-02 07:00:00,3600000,TBF GLOBAL VALUE EUR R,1,MUTUALFUND,TBF GLOBAL VALUE EUR R,0P00000CI0.F,Europe/Berlin,CET,0P00000CI0.F,e44c6987-1757-3480-9dce-8ff14586cda8
