symbol,exchange,firstTradeDateEpochUtc,gmtOffSetMilliseconds,longName,maxAge,quoteType,shortName,symbol,timeZoneFullName,timeZoneShortName,underlyingSymbol,uuid
TASALPM2.MX,YHD,2010-08-31 13:30:00,-18000000,+TASALP M2,1,MUTUALFUND,+TASALP M2,TASALPM2.MX,America/New_York,EST,TASALPM2.MX,73166fb8-cfac-322a-8be9-4878e8324401
000043.SS,SHH,,28800000,AVIC REAL ESTATE,1,INDEX,SSE Mega-cap Index,000043.SS,Asia/Shanghai,CST,000043.SS,8c92109c-632c-304b-b7f9-a70344e899e4
001070.KS,KSC,2000-01-04 00:00:00,32400000,"Taihan Textile Co., Ltd.",1,EQUITY,TaihanTextl,001070.KS,Asia/Seoul,KST,001070.KS,97e0d447-7d8c-39d0-95e1-8267477f40ad
001940.KS,KSC,2000-01-04 00:00:00,32400000,KISCO Holdings Corp.,1,EQUITY,KISCO Holdings,001940.KS,Asia/Seoul,KST,001940.KS,cf76c8d4-52dd-30b2-b7a6-a09f6cf20356
0046.HK,HKG,2000-01-04 01:30:00,28800000,Computer And Technologies Holdings Limited,1,EQUITY,COMPUTER & TECH,0046.HK,Asia/Hong_Kong,HKT,0046.HK,8ef79dc6-4a08-3ece-bb81-a05c9eeb238c
0052.TW,TAI,2008-01-02 01:00:00,28800000,Fubon Taiwan Technology Tracker Fund,1,ETF,FUBON ASSET MANAGEMENT CO LTD F,0052.TW,Asia/Taipei,CST,0052.TW,4c4ed683-517c-339e-a696-76f2e4f31f6c
00783.TW,TAI,2019-03-20 01:00:00,28800000,Fubon China CSI 500 Index ETF,1,ETF,FUBON SECURITIES INVSTMT TRUST ,00783.TW,Asia/Taipei,CST,00783.TW,fbf9ca87-98b4-3548-8639-f701d17ac1d4
00834B.TWO,TWO,2019-04-29 01:00:00,28800000,FSITC Bloomberg US Corporate 10+ Year Banking Index ETF,1,EQUITY,FIRST SECURITIES INVESTMENT TRU,00834B.TWO,Asia/Taipei,CST,00834B.TWO,56ef7950-7dc2-3f2a-a77f-4c35060aabe0
0096.KL,KLS,2005-08-26 01:00:00,28800000,,1,EQUITY,NEXGRAM,0096.KL,Asia/Kuala_Lumpur,MYT,0096.KL,4739c44f-8e2c-3349-a032-4eb4aa082476
00C2.Z,ZRH,,3600000,,1,INDEX,STX GLB.REP.L.CARB.NR EO,00C2.Z,Europe/Zurich,CET,00C2.Z,
011170.KS,KSC,2000-01-04 00:00:00,32400000,Lotte Chemical Corporation,1,EQUITY,LOTTE CHEMICAL Corp,011170.KS,Asia/Seoul,KST,011170.KS,3951930b-aa47-3e26-81a0-87c32a45134f
0220.HK,HKG,2007-12-17 01:30:00,28800000,Uni-President China Holdings Ltd,1,EQUITY,U-PRESID CHINA,0220.HK,Asia/Hong_Kong,HKT,0220.HK,8e5483d9-a746-38a8-a975-97b36490948c
030012.TW,TAI,,28800000,,1,EQUITY,,030012.TW,Asia/Taipei,CST,030012.TW,
030199.TW,TAI,,28800000,,1,EQUITY,,030199.TW,Asia/Taipei,CST,030199.TW,
03034U.TW,TAI,,28800000,,1,EQUITY,,03034U.TW,Asia/Taipei,CST,03034U.TW,
030603.TW,TAI,,28800000,,1,EQUITY,,030603.TW,Asia/Taipei,CST,030603.TW,
030642.TW,TAI,,28800000,,1,EQUITY,,030642.TW,Asia/Taipei,CST,030642.TW,
030664.TW,TAI,,28800000,,1,EQUITY,,030664.TW,Asia/Taipei,CST,030664.TW,
030824.TW,TAI,,28800000,,1,EQUITY,,030824.TW,Asia/Taipei,CST,030824.TW,
031227.TW,TAI,,28800000,,1,EQUITY,,031227.TW,Asia/Taipei,CST,031227.TW,
031330.KQ,KOE,2000-05-24 00:00:00,32400000,"SAMT Co., Ltd.",1,EQUITY,SAMT,031330.KQ,Asia/Seoul,KST,031330.KQ,0ee0c972-ee0d-391d-bfaf-8df7358aec00
031861.TW,TAI,,28800000,,1,EQUITY,,031861.TW,Asia/Taipei,CST,031861.TW,
032344.TW,TAI,,28800000,,1,EQUITY,,032344.TW,Asia/Taipei,CST,032344.TW,
032716.TW,TAI,,28800000,,1,EQUITY,,032716.TW,Asia/Taipei,CST,032716.TW,
04071P.TW,TAI,,28800000,,1,EQUITY,,04071P.TW,Asia/Taipei,CST,04071P.TW,
04557P.TW,TAI,,28800000,,1,EQUITY,,04557P.TW,Asia/Taipei,CST,04557P.TW,f269e94e-cd47-3dc6-9e7f-3ecd5540cd73
04E1.Z,ZRH,,3600000,,1,INDEX,STXE6 GR JPY,04E1.Z,Europe/Zurich,CET,04E1.Z,
04NX.Z,ZRH,,3600000,,1,INDEX,STX GLOB 3000 H.C.GR EUR,04NX.Z,Europe/Zurich,CET,04NX.Z,
050R.Z,ZRH,,3600000,,1,INDEX,STXCATMLARGE GR USD,050R.Z,Europe/Zurich,CET,050R.Z,
053210.KS,KSC,2011-06-03 00:00:00,32400000,"KT Skylife Co., Ltd.",1,EQUITY,KT Skylife,053210.KS,Asia/Seoul,KST,053210.KS,e10bda18-435f-34fd-9f3b-ad9682801b9c
05754P.TW,TAI,,28800000,,1,EQUITY,,05754P.TW,Asia/Taipei,CST,05754P.TW,
05D0.Z,ZRH,,3600000,,1,INDEX,STXCA240 EUR TRV+LSRGR,05D0.Z,Europe/Zurich,CET,05D0.Z,
067770.KQ,KOE,,32400000,"Sejin T.S Co.,Ltd",1,EQUITY,SEJINTS,067770.KQ,Asia/Seoul,KST,067770.KQ,2b8d6b21-b751-37db-8b54-ed35afb8f6ba
0746.HK,HKG,2002-01-16 01:30:00,28800000,Lee & Man Chemical Company Limited,1,EQUITY,L & M CHEMICAL,0746.HK,Asia/Hong_Kong,HKT,0746.HK,12757a93-6165-3d16-9e58-7f9843e31aef
0752.HK,HKG,2005-09-29 01:30:00,28800000,Pico Far East Holdings Limited,1,EQUITY,PICO FAR EAST,0752.HK,Asia/Hong_Kong,HKT,0752.HK,c23bbba3-6c3a-3398-8464-b737313d4514
07596P.TW,TAI,,28800000,,1,EQUITY,,07596P.TW,Asia/Taipei,CST,07596P.TW,def03db5-0c03-3ac5-8c75-a1ab19a386da
078697.TW,TAI,,28800000,,1,EQUITY,,078697.TW,Asia/Taipei,CST,078697.TW,
078713.TW,TAI,,28800000,,1,EQUITY,,078713.TW,Asia/Taipei,CST,078713.TW,
079550.KS,KSC,2015-10-02 00:00:00,32400000,"LIG Nex1 Co., Ltd.",1,EQUITY,LIG Nex1,079550.KS,Asia/Seoul,KST,079550.KS,be441fff-fb54-3e99-8a13-5d0dc8baafa9
079704.TW,TAI,,28800000,,1,EQUITY,,079704.TW,Asia/Taipei,CST,079704.TW,
080413.TW,TAI,,28800000,,1,EQUITY,,080413.TW,Asia/Taipei,CST,080413.TW,
08084P.TW,TAI,,28800000,,1,EQUITY,,08084P.TW,Asia/Taipei,CST,08084P.TW,
081527.TW,TAI,,28800000,,1,EQUITY,,081527.TW,Asia/Taipei,CST,081527.TW,7619d3ab-835e-326c-aec6-d65ec060e68c
081544.TW,TAI,,28800000,,1,EQUITY,,081544.TW,Asia/Taipei,CST,081544.TW,93e027a1-7967-32f1-af21-c7531ddb5b1d
081748.TW,TAI,,28800000,,1,EQUITY,,081748.TW,Asia/Taipei,CST,081748.TW,4566fdba-5b52-3cc3-b96b-2c1396bd599b
083310.KQ,KOE,2005-10-05 00:00:00,32400000,"LOT VACUUM Co., Ltd.",1,EQUITY,LOT Vacuum,083310.KQ,Asia/Seoul,KST,083310.KQ,cf79c040-70b7-30e1-ade1-d88c85be4c15
084727.TW,TAI,,28800000,,1,EQUITY,,084727.TW,Asia/Taipei,CST,084727.TW,
08513P.TW,TAI,,28800000,,1,EQUITY,,08513P.TW,Asia/Taipei,CST,08513P.TW,
0856.HK,HKG,2002-05-10 01:30:00,28800000,VSTECS Holdings Limited,1,EQUITY,VSTECS,0856.HK,Asia/Hong_Kong,HKT,0856.HK,69cf561a-5210-3e94-b96a-0128b458d580
086024.TW,TAI,,28800000,,1,EQUITY,,086024.TW,Asia/Taipei,CST,086024.TW,
087445.TW,TAI,,28800000,,1,EQUITY,,087445.TW,Asia/Taipei,CST,087445.TW,
087826.TW,TAI,,28800000,,1,EQUITY,,087826.TW,Asia/Taipei,CST,087826.TW,
088406.TW,TAI,,28800000,,1,EQUITY,,088406.TW,Asia/Taipei,CST,088406.TW,
088640.TW,TAI,,28800000,,1,EQUITY,,088640.TW,Asia/Taipei,CST,088640.TW,
08916P.TW,TAI,,28800000,,1,EQUITY,,08916P.TW,Asia/Taipei,CST,08916P.TW,
089425.TW,TAI,,28800000,,1,EQUITY,,089425.TW,Asia/Taipei,CST,089425.TW,
08ZK.Z,ZRH,,3600000,,1,INDEX,STX CY TM PR USD,08ZK.Z,Europe/Zurich,CET,08ZK.Z,
0A4M.L,LSE,,0,"DexCom, Inc.",1,EQUITY,DEXCOM INC DEXCOM ORD SHS,0A4M.L,Europe/London,GMT,0A4M.L,aedbe548-d66f-32e1-bb7b-743a81f4cf70
0BK.F,FRA,2022-09-13 06:00:00,3600000,"Mitsubishi Steel Mfg. Co., Ltd.",1,EQUITY,MITSUBISHI STEEL MFG,0BK.F,Europe/Berlin,CET,0BK.F,6fa8e54c-7140-3268-8aed-3428c32bb7cc
0DPM.IL,IOB,2007-12-10 08:00:00,0,Bechtle AG,1,EQUITY,BECHTLE AG BECHTLE ORD SHS,0DPM.IL,Europe/London,GMT,0DPM.IL,f96be8e6-b71d-3c38-8ac7-ac9481e791f1
0F8X.Z,ZRH,,3600000,,1,INDEX,STXE 600 GR.DAILY HED.LS,0F8X.Z,Europe/Zurich,CET,0F8X.Z,
0H7R.L,LSE,,0,Abeona Therapeutics Inc.,1,EQUITY,ABEONA THERAPEUTICS INC ABEONA ,0H7R.L,Europe/London,GMT,0H7R.L,7542cf30-978a-3bfc-9f53-6e26ef072ec0
0I7C.BE,BER,,3600000,,1,ETF,SISF GL.DIVI.MAX.ADEOHQF,0I7C.BE,Europe/Berlin,CET,0I7C.BE,
0IGF.IL,IOB,2009-10-09 07:00:00,0,Nexans S.A.,1,EQUITY,NEXANS SA NEXANS ORD SHS,0IGF.IL,Europe/London,GMT,0IGF.IL,6d457623-75d8-3b9e-9db6-5ee6e8123c49
0J02.DE,GER,,3600000,,1,INDEX,INAV ISHARES SLI (CH) CHF,0J02.DE,Europe/Berlin,CET,0J02.DE,
0J0P.L,LSE,,0,Green Plains Inc.,1,EQUITY,GREEN PLAINS INC GREEN PLAINS O,0J0P.L,Europe/London,GMT,0J0P.L,e099b0df-daf7-30b0-83ad-165fbe5a132e
0J9K.DE,GER,,3600000,,1,INDEX,INAV IS.EU.C.BD.BBB-BB EO,0J9K.DE,Europe/Berlin,CET,0J9K.DE,
0K76.L,LSE,,0,Rithm Capital Corp.,1,EQUITY,NEW RESIDENTIAL INVESTMENT CORP,0K76.L,Europe/London,GMT,0K76.L,68a303db-0953-3f46-a595-e981ae30f3e8
0KE.HA,HAN,2020-09-24 06:00:00,3600000,,1,EQUITY,KERNEL HLDG S.A.,0KE.HA,Europe/Berlin,CET,0KE.HA,ced81eee-1407-3d97-9dc8-8560605f9d90
0KPQ.Z,ZRH,,3600000,,1,INDEX,IS.EUR.N.DI.L.RI.50 GR DL,0KPQ.Z,Europe/Zurich,CET,0KPQ.Z,
0LF5.L,LSE,,0,"The Trade Desk, Inc.",1,EQUITY,TRADE DESK INC TRADE DESK ORD S,0LF5.L,Europe/London,GMT,0LF5.L,18f7cc73-2bf4-39fe-979e-dee025a006b4
0NQA.Z,ZRH,,3600000,,1,INDEX,STX EU.MI.200 ESG-X NR DL,0NQA.Z,Europe/Zurich,CET,0NQA.Z,
0O67.DE,GER,,3600000,,1,INDEX,IN.IS.DIGITALISATION GBP,0O67.DE,Europe/Berlin,CET,0O67.DE,
0OE.BE,BER,2014-07-30 06:00:00,3600000,,1,EQUITY,ORION ENGINEER.CARBONS SA,0OE.BE,Europe/Berlin,CET,0OE.BE,988aa1e0-b15d-3e55-aecf-c1ae118ffdb9
0P00000APZ.SW,,,,,1,NONE,,0P00000APZ.SW,,,0P00000APZ.SW,00def449-c637-349b-908e-60a4dde63436
0P00000BLE.F,,,,,1,NONE,,0P00000BLE.F,,,0P00000BLE.F,41bb0aa2-02ff-3ec3-8d4b-5627fa72ee8e
0P00000BO7.F,,,,,1,NONE,,0P00000BO7.F,,,0P00000BO7.F,5b0c6c20-dd2b-318a-93f7-1503a43969da
